array_index,pair_key,donor_smiles,acceptor_smiles,PCE,n_source_records,PCE_min,PCE_max,aggregation_rule,donor_scaffold,acceptor_scaffold,pair_scaffold_key
304,FC(C=C1C(S2)=C(CC(CCCCCC)CCCC)C=C2C3=CC(CC(CCCC)CCCCCC)=C(C)S3)=C(S1)C4=C(F)C=C(C5=C(CC(CCCCCC)CCCCCCCC)C=C(C6=CC(CC(CCCCCCCC)CCCCCC)=C(S6)C7=CC(F)=C(S7)C8=C(F)C=C(C)S8)S5)S4||O=C(/C(S1)=C/C(C2=NSN=C32)=CC=C3C(S4)=CC(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C4C(C=C89)=C5C=C8C(SC(C%10=CC=C(/C=C%11SC(N(CC)C\%11=O)=S)C%12=NSN=C%10%12)=C%13)=C%13C9(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)N(CC)C1=S,FC(C=C1C(S2)=C(CC(CCCCCC)CCCC)C=C2C3=CC(CC(CCCC)CCCCCC)=C(C)S3)=C(S1)C4=C(F)C=C(C5=C(CC(CCCCCC)CCCCCCCC)C=C(C6=CC(CC(CCCCCCCC)CCCCCC)=C(S6)C7=CC(F)=C(S7)C8=C(F)C=C(C)S8)S5)S4,O=C(/C(S1)=C/C(C2=NSN=C32)=CC=C3C(S4)=CC(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C4C(C=C89)=C5C=C8C(SC(C%10=CC=C(/C=C%11SC(N(CC)C\%11=O)=S)C%12=NSN=C%10%12)=C%13)=C%13C9(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)N(CC)C1=S,6.5,1,6.5,6.5,maximum,c1csc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccs8)s7)s6)s5)s4)s3)s2)c1,O=C1NC(=S)SC1=Cc1ccc(-c2cc3c(s2)-c2cc4c(cc2C3(c2ccccc2)c2ccccc2)-c2sc(-c3ccc(C=C5SC(=S)NC5=O)c5nsnc35)cc2C4(c2ccccc2)c2ccccc2)c2nsnc12,c1csc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccs8)s7)s6)s5)s4)s3)s2)c1||O=C1NC(=S)SC1=Cc1ccc(-c2cc3c(s2)-c2cc4c(cc2C3(c2ccccc2)c2ccccc2)-c2sc(-c3ccc(C=C5SC(=S)NC5=O)c5nsnc35)cc2C4(c2ccccc2)c2ccccc2)c2nsnc12
308,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12||C1(=S)N(C(=O)/C(=C/c2c3c(c(cc2)c2sc4c(c2)[C@](c2c4cc4c(c2)c2c([C@]4(C[C@H](CC)CCCC)C[C@@H](CC)CCCC)cc(s2)c2ccc(c4c2nsn4)/C=C/2\SC(=S)N(C2=O)CC)(C[C@@H](CCCC)CC)C[C@H](CCCC)CC)nsn3)/S1)CC,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12,C1(=S)N(C(=O)/C(=C/c2c3c(c(cc2)c2sc4c(c2)[C@](c2c4cc4c(c2)c2c([C@]4(C[C@H](CC)CCCC)C[C@@H](CC)CCCC)cc(s2)c2ccc(c4c2nsn4)/C=C/2\SC(=S)N(C2=O)CC)(C[C@@H](CCCC)CC)C[C@H](CCCC)CC)nsn3)/S1)CC,10.07,2,9.45,10.07,maximum,c1csc(-c2c3cc(-c4scc5sccc45)sc3c(-c3cccs3)c3ccsc23)c1,O=C1NC(=S)SC1=Cc1ccc(-c2cc3c(s2)-c2cc4c(cc2C3)-c2sc(-c3ccc(C=C5SC(=S)NC5=O)c5nsnc35)cc2C4)c2nsnc12,c1csc(-c2c3cc(-c4scc5sccc45)sc3c(-c3cccs3)c3ccsc23)c1||O=C1NC(=S)SC1=Cc1ccc(-c2cc3c(s2)-c2cc4c(cc2C3)-c2sc(-c3ccc(C=C5SC(=S)NC5=O)c5nsnc35)cc2C4)c2nsnc12
313,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12||CCCCCCC(C=C1)=CC=C1C2(C3=CC=C(C=C3)CCCCCC)C4=C(C5=C2C(SC6=C7C(C8=CC=C(C=C8)CCCCCC)(C9=C6SC%10=C9SC(/C=C%11C(C(C=CC=C%12F)=C%12C\%11=C(C#N)\C#N)=O)=C%10)C%13=CC=C(C=C%13)CCCCCC)=C7S5)SC%14=C4SC(/C=C(C(C%15=CC=CC(F)=C%15%16)=O)/C%16=C(C#N)/C#N)=C%14,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12,CCCCCCC(C=C1)=CC=C1C2(C3=CC=C(C=C3)CCCCCC)C4=C(C5=C2C(SC6=C7C(C8=CC=C(C=C8)CCCCCC)(C9=C6SC%10=C9SC(/C=C%11C(C(C=CC=C%12F)=C%12C\%11=C(C#N)\C#N)=O)=C%10)C%13=CC=C(C=C%13)CCCCCC)=C7S5)SC%14=C4SC(/C=C(C(C%15=CC=CC(F)=C%15%16)=O)/C%16=C(C#N)/C#N)=C%14,12.1,2,11.9,12.1,maximum,c1csc(-c2c3cc(-c4scc5sccc45)sc3c(-c3cccs3)c3ccsc23)c1,C=C1C(=Cc2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2c-4sc3c4c(sc23)-c2sc3cc(C=C5C(=C)c6ccccc6C5=O)sc3c2C4(c2ccccc2)c2ccccc2)C(=O)c2ccccc21,c1csc(-c2c3cc(-c4scc5sccc45)sc3c(-c3cccs3)c3ccsc23)c1||C=C1C(=Cc2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2c-4sc3c4c(sc23)-c2sc3cc(C=C5C(=C)c6ccccc6C5=O)sc3c2C4(c2ccccc2)c2ccccc2)C(=O)c2ccccc21
325,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12||FC1=C(F)C=C(C/2=C(C#N)\C#N)C(C(C2=C/C(S3)=CC(S4)=C3C5=C4C(SC6=C7SC8=C6OC(C9=C8CC%10=C9SC(/C=C%11C(C%12=CC(F)=C(F)C=C%12C\%11=C(C#N)/C#N)=O)=C%10)(C%13=CC=C(CCCCCC)C=C%13)C%14=CC=C(CCCCCC)C=C%14)=C7OC5(C%15=CC=C(CCCCCC)C=C%15)C%16=CC=C(CCCCCC)C=C%16)=O)=C1,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12,FC1=C(F)C=C(C/2=C(C#N)\C#N)C(C(C2=C/C(S3)=CC(S4)=C3C5=C4C(SC6=C7SC8=C6OC(C9=C8CC%10=C9SC(/C=C%11C(C%12=CC(F)=C(F)C=C%12C\%11=C(C#N)/C#N)=O)=C%10)(C%13=CC=C(CCCCCC)C=C%13)C%14=CC=C(CCCCCC)C=C%14)=C7OC5(C%15=CC=C(CCCCCC)C=C%15)C%16=CC=C(CCCCCC)C=C%16)=O)=C1,11.47,2,10.72,11.47,maximum,c1csc(-c2c3cc(-c4scc5sccc45)sc3c(-c3cccs3)c3ccsc23)c1,C=C1C(=Cc2cc3c(s2)C2=C(C3)c3sc4c5c(sc4c3OC2(c2ccccc2)c2ccccc2)-c2sc3cc(C=C4C(=C)c6ccccc6C4=O)sc3c2C(c2ccccc2)(c2ccccc2)O5)C(=O)c2ccccc21,c1csc(-c2c3cc(-c4scc5sccc45)sc3c(-c3cccs3)c3ccsc23)c1||C=C1C(=Cc2cc3c(s2)C2=C(C3)c3sc4c5c(sc4c3OC2(c2ccccc2)c2ccccc2)-c2sc3cc(C=C4C(=C)c6ccccc6C4=O)sc3c2C(c2ccccc2)(c2ccccc2)O5)C(=O)c2ccccc21
335,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12||O=C(/C(S1)=C/C(C2=NSN=C32)=CC=C3C(S4)=CC(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C4C(C=C89)=C5C=C8C(SC(C%10=CC=C(/C=C%11SC(N(CC)C\%11=O)=S)C%12=NSN=C%10%12)=C%13)=C%13C9(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)N(CC)C1=S,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12,O=C(/C(S1)=C/C(C2=NSN=C32)=CC=C3C(S4)=CC(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C4C(C=C89)=C5C=C8C(SC(C%10=CC=C(/C=C%11SC(N(CC)C\%11=O)=S)C%12=NSN=C%10%12)=C%13)=C%13C9(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)N(CC)C1=S,9.9,7,5.88,9.9,maximum,c1csc(-c2c3cc(-c4scc5sccc45)sc3c(-c3cccs3)c3ccsc23)c1,O=C1NC(=S)SC1=Cc1ccc(-c2cc3c(s2)-c2cc4c(cc2C3(c2ccccc2)c2ccccc2)-c2sc(-c3ccc(C=C5SC(=S)NC5=O)c5nsnc35)cc2C4(c2ccccc2)c2ccccc2)c2nsnc12,c1csc(-c2c3cc(-c4scc5sccc45)sc3c(-c3cccs3)c3ccsc23)c1||O=C1NC(=S)SC1=Cc1ccc(-c2cc3c(s2)-c2cc4c(cc2C3(c2ccccc2)c2ccccc2)-c2sc(-c3ccc(C=C5SC(=S)NC5=O)c5nsnc35)cc2C4(c2ccccc2)c2ccccc2)c2nsnc12
343,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12||O=C(C1=C(C=C(F)C(F)=C1)C/2=C(C#N)\C#N)C2=C/C3=CC(SC4=C5C(C6=CC(CCCCCC)=CC=C6)(C7=CC=C(CCCCCC)C=C7)C8=C4SC9=C8SC%10=C9C(C%11=CC=C(CCCCCC)C=C%11)(C%12=C%10SC%13=C%12SC(/C=C%14C(C%15=C(C=C(F)C(F)=C%15)C\%14=C(C#N)\C#N)=O)=C%13)C%16=CC=C(CCCCCC)C=C%16)=C5S3,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12,O=C(C1=C(C=C(F)C(F)=C1)C/2=C(C#N)\C#N)C2=C/C3=CC(SC4=C5C(C6=CC(CCCCCC)=CC=C6)(C7=CC=C(CCCCCC)C=C7)C8=C4SC9=C8SC%10=C9C(C%11=CC=C(CCCCCC)C=C%11)(C%12=C%10SC%13=C%12SC(/C=C%14C(C%15=C(C=C(F)C(F)=C%15)C\%14=C(C#N)\C#N)=O)=C%13)C%16=CC=C(CCCCCC)C=C%16)=C5S3,10.3,2,9.55,10.3,maximum,c1csc(-c2c3cc(-c4scc5sccc45)sc3c(-c3cccs3)c3ccsc23)c1,C=C1C(=Cc2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2c-4sc3c4c(sc23)-c2sc3cc(C=C5C(=C)c6ccccc6C5=O)sc3c2C4(c2ccccc2)c2ccccc2)C(=O)c2ccccc21,c1csc(-c2c3cc(-c4scc5sccc45)sc3c(-c3cccs3)c3ccsc23)c1||C=C1C(=Cc2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2c-4sc3c4c(sc23)-c2sc3cc(C=C5C(=C)c6ccccc6C5=O)sc3c2C4(c2ccccc2)c2ccccc2)C(=O)c2ccccc21
345,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12||O=C(C1=C(C=CC=C1)C/2=C(C#N)\C#N)C2=C/C3=CC4=C(C(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(C8=C5C(SC9=C%10C(C%11=CC=C(CCCCCC)C=C%11)(C%12=C9SC%13=C%12SC(/C=C%14C(C%15=C(C=CC=C%15)C\%14=C(C#N)\C#N)=O)=C%13)C%16=CC=C(CCCCCC)C=C%16)=C%10S8)S4)S3,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12,O=C(C1=C(C=CC=C1)C/2=C(C#N)\C#N)C2=C/C3=CC4=C(C(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(C8=C5C(SC9=C%10C(C%11=CC=C(CCCCCC)C=C%11)(C%12=C9SC%13=C%12SC(/C=C%14C(C%15=C(C=CC=C%15)C\%14=C(C#N)\C#N)=O)=C%13)C%16=CC=C(CCCCCC)C=C%16)=C%10S8)S4)S3,11.07,1,11.07,11.07,maximum,c1csc(-c2c3cc(-c4scc5sccc45)sc3c(-c3cccs3)c3ccsc23)c1,C=C1C(=Cc2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2c-4sc3c4c(sc23)-c2sc3cc(C=C5C(=C)c6ccccc6C5=O)sc3c2C4(c2ccccc2)c2ccccc2)C(=O)c2ccccc21,c1csc(-c2c3cc(-c4scc5sccc45)sc3c(-c3cccs3)c3ccsc23)c1||C=C1C(=Cc2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2c-4sc3c4c(sc23)-c2sc3cc(C=C5C(=C)c6ccccc6C5=O)sc3c2C4(c2ccccc2)c2ccccc2)C(=O)c2ccccc21
373,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12||S=C(N(C/1=O)CC)SC1=C\C(C2=NSN=C32)=CC=C3C4=CC(C5(C6=CC=C(C=C6)CCCCCC)C(C=C7)=CC=C7CCCCCC)=C(C8=CC9=C(C%10=C(C9(C%11=CC=C(C=C%11)CCCCCC)C%12=CC=C(C=C%12)CCCCCC)C=C(C%13=CC=C(C%14=NSN=C%13%14)/C=C%15SC(N(C/%15=O)CC)=S)S%10)C=C85)S4,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12,S=C(N(C/1=O)CC)SC1=C\C(C2=NSN=C32)=CC=C3C4=CC(C5(C6=CC=C(C=C6)CCCCCC)C(C=C7)=CC=C7CCCCCC)=C(C8=CC9=C(C%10=C(C9(C%11=CC=C(C=C%11)CCCCCC)C%12=CC=C(C=C%12)CCCCCC)C=C(C%13=CC=C(C%14=NSN=C%13%14)/C=C%15SC(N(C/%15=O)CC)=S)S%10)C=C85)S4,7.31,1,7.31,7.31,maximum,c1csc(-c2c3cc(-c4scc5sccc45)sc3c(-c3cccs3)c3ccsc23)c1,O=C1NC(=S)SC1=Cc1ccc(-c2cc3c(s2)-c2cc4c(cc2C3(c2ccccc2)c2ccccc2)-c2sc(-c3ccc(C=C5SC(=S)NC5=O)c5nsnc35)cc2C4(c2ccccc2)c2ccccc2)c2nsnc12,c1csc(-c2c3cc(-c4scc5sccc45)sc3c(-c3cccs3)c3ccsc23)c1||O=C1NC(=S)SC1=Cc1ccc(-c2cc3c(s2)-c2cc4c(cc2C3(c2ccccc2)c2ccccc2)-c2sc(-c3ccc(C=C5SC(=S)NC5=O)c5nsnc35)cc2C4(c2ccccc2)c2ccccc2)c2nsnc12
377,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12||c1(cc2c(cc1F)C(=O)/C(=C\c1cc3c(s1)c1c(s3)c3c([C@@]1(c1ccc(cc1)C[C@H](CCCC)CC)c1ccc(cc1)C[C@@H](CCCC)CC)c1c(s3)c3c(s1)c1c([C@@]3(c3ccc(cc3)C[C@@H](CCCC)CC)c3ccc(cc3)C[C@H](CCCC)CC)c3c(s1)cc(s3)/C=C/1\C(=O)c3c(C1=C(C#N)C#N)cc(c(c3)F)F)/C2=C(C#N)C#N)F,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12,c1(cc2c(cc1F)C(=O)/C(=C\c1cc3c(s1)c1c(s3)c3c([C@@]1(c1ccc(cc1)C[C@H](CCCC)CC)c1ccc(cc1)C[C@@H](CCCC)CC)c1c(s3)c3c(s1)c1c([C@@]3(c3ccc(cc3)C[C@@H](CCCC)CC)c3ccc(cc3)C[C@H](CCCC)CC)c3c(s1)cc(s3)/C=C/1\C(=O)c3c(C1=C(C#N)C#N)cc(c(c3)F)F)/C2=C(C#N)C#N)F,12.21,1,12.21,12.21,maximum,c1csc(-c2c3cc(-c4scc5sccc45)sc3c(-c3cccs3)c3ccsc23)c1,C=C1C(=Cc2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2c-4sc3c4c(sc23)-c2sc3cc(C=C5C(=C)c6ccccc6C5=O)sc3c2C4(c2ccccc2)c2ccccc2)C(=O)c2ccccc21,c1csc(-c2c3cc(-c4scc5sccc45)sc3c(-c3cccs3)c3ccsc23)c1||C=C1C(=Cc2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2c-4sc3c4c(sc23)-c2sc3cc(C=C5C(=C)c6ccccc6C5=O)sc3c2C4(c2ccccc2)c2ccccc2)C(=O)c2ccccc21
379,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12||c12cc(c(cc1C(=O)/C(=C\c1sc3c(c1)[Si](c1c3sc3c1sc1c3[Si](c3c1sc(c3)/C=C\1/C(=C(C#N)C#N)c3c(C1=O)cc(c(c3)F)F)(CCCCCCCC)CCCCCCCC)(CCCCCCCC)CCCCCCCC)/C2=C(C#N)C#N)F)F,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12,c12cc(c(cc1C(=O)/C(=C\c1sc3c(c1)[Si](c1c3sc3c1sc1c3[Si](c3c1sc(c3)/C=C\1/C(=C(C#N)C#N)c3c(C1=O)cc(c(c3)F)F)(CCCCCCCC)CCCCCCCC)(CCCCCCCC)CCCCCCCC)/C2=C(C#N)C#N)F)F,6.15,1,6.15,6.15,maximum,c1csc(-c2c3cc(-c4scc5sccc45)sc3c(-c3cccs3)c3ccsc23)c1,C=C1C(=Cc2cc3c(s2)-c2sc4c5c(sc4c2[SiH2]3)-c2sc(C=C3C(=C)c4ccccc4C3=O)cc2[SiH2]5)C(=O)c2ccccc21,c1csc(-c2c3cc(-c4scc5sccc45)sc3c(-c3cccs3)c3ccsc23)c1||C=C1C(=Cc2cc3c(s2)-c2sc4c5c(sc4c2[SiH2]3)-c2sc(C=C3C(=C)c4ccccc4C3=O)cc2[SiH2]5)C(=O)c2ccccc21
396,FC1=C(C2=CC(CC(CCCCCCCCC)CCCCCCCCCCC)=C(C)S2)C3=NSN=C3C(C4=CC(CC(CCCCCCCCCCC)CCCCCCCCC)=C(S4)C5=CC(SC(C)=C6)=C6S5)=C1F||O=C(/C(S1)=C/C(C2=NSN=C32)=CC=C3C(S4)=CC(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C4C(C=C89)=C5C=C8C(SC(C%10=CC=C(/C=C%11SC(N(CC)C\%11=O)=S)C%12=NSN=C%10%12)=C%13)=C%13C9(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)N(CC)C1=S,FC1=C(C2=CC(CC(CCCCCCCCC)CCCCCCCCCCC)=C(C)S2)C3=NSN=C3C(C4=CC(CC(CCCCCCCCCCC)CCCCCCCCC)=C(S4)C5=CC(SC(C)=C6)=C6S5)=C1F,O=C(/C(S1)=C/C(C2=NSN=C32)=CC=C3C(S4)=CC(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C4C(C=C89)=C5C=C8C(SC(C%10=CC=C(/C=C%11SC(N(CC)C\%11=O)=S)C%12=NSN=C%10%12)=C%13)=C%13C9(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)N(CC)C1=S,10.4,1,10.4,10.4,maximum,c1csc(-c2ccc(-c3ccc(-c4cc5sccc5s4)s3)c3nsnc23)c1,O=C1NC(=S)SC1=Cc1ccc(-c2cc3c(s2)-c2cc4c(cc2C3(c2ccccc2)c2ccccc2)-c2sc(-c3ccc(C=C5SC(=S)NC5=O)c5nsnc35)cc2C4(c2ccccc2)c2ccccc2)c2nsnc12,c1csc(-c2ccc(-c3ccc(-c4cc5sccc5s4)s3)c3nsnc23)c1||O=C1NC(=S)SC1=Cc1ccc(-c2cc3c(s2)-c2cc4c(cc2C3(c2ccccc2)c2ccccc2)-c2sc(-c3ccc(C=C5SC(=S)NC5=O)c5nsnc35)cc2C4(c2ccccc2)c2ccccc2)c2nsnc12
404,FC1=C(C2=CC=C(C3=CC4=C(C5=CC=C(CC(CCCC)CC)S5)C(SC(C)=C6)=C6C(C7=CC=C(CC(CCCC)CC)S7)=C4S3)S2)C8=NN(CC(CCCCCC)CCCCCCCC)N=C8C(C9=CC=C(C%10=CC(C(C%11=CC=C(CC(CCCC)CC)S%11)=C(S%12)C(C=C%12C)=C%13C%14SC(CC(CCCC)CC)=CC%14)=C%13S%10)S9)=C1F||FC1=CC2=C(C(/C(C2=O)=C/C3=CC(OCC(CC)CCCC)=C(S3)C4=CC5=C(S4)C6=CC(C7(C8=CC=C(CCCCCC)C=C8)C9=CC=C(CCCCCC)C=C9)=C(C%10=C7C=C(S%10)C%11=C(OCC(CC)CCCC)C=C(S%11)/C=C(/C(C%12=C%13C=C(F)C(F)=C%12)=C(C#N)\C#N)C%13=O)C=C6C5(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)=C(C#N)/C#N)C=C1F,FC1=C(C2=CC=C(C3=CC4=C(C5=CC=C(CC(CCCC)CC)S5)C(SC(C)=C6)=C6C(C7=CC=C(CC(CCCC)CC)S7)=C4S3)S2)C8=NN(CC(CCCCCC)CCCCCCCC)N=C8C(C9=CC=C(C%10=CC(C(C%11=CC=C(CC(CCCC)CC)S%11)=C(S%12)C(C=C%12C)=C%13C%14SC(CC(CCCC)CC)=CC%14)=C%13S%10)S9)=C1F,FC1=CC2=C(C(/C(C2=O)=C/C3=CC(OCC(CC)CCCC)=C(S3)C4=CC5=C(S4)C6=CC(C7(C8=CC=C(CCCCCC)C=C8)C9=CC=C(CCCCCC)C=C9)=C(C%10=C7C=C(S%10)C%11=C(OCC(CC)CCCC)C=C(S%11)/C=C(/C(C%12=C%13C=C(F)C(F)=C%12)=C(C#N)\C#N)C%13=O)C=C6C5(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)=C(C#N)/C#N)C=C1F,9.21,2,8.2,9.21,maximum,C1=CSC(c2c3ccsc3c(-c3cccs3)c3cc(-c4ccc(-c5ccc(-c6ccc(-c7cc8c(-c9cccs9)c9sccc9c(-c9cccs9)c8s7)s6)c6n[nH]nc56)s4)sc23)C1,C=C1C(=Cc2ccc(-c3cc4c(s3)-c3cc5c(cc3C4(c3ccccc3)c3ccccc3)-c3sc(-c4ccc(C=C6C(=C)c7ccccc7C6=O)s4)cc3C5(c3ccccc3)c3ccccc3)s2)C(=O)c2ccccc21,C1=CSC(c2c3ccsc3c(-c3cccs3)c3cc(-c4ccc(-c5ccc(-c6ccc(-c7cc8c(-c9cccs9)c9sccc9c(-c9cccs9)c8s7)s6)c6n[nH]nc56)s4)sc23)C1||C=C1C(=Cc2ccc(-c3cc4c(s3)-c3cc5c(cc3C4(c3ccccc3)c3ccccc3)-c3sc(-c4ccc(C=C6C(=C)c7ccccc7C6=O)s4)cc3C5(c3ccccc3)c3ccccc3)s2)C(=O)c2ccccc21
