array_index,pair_key,donor_smiles,acceptor_smiles,PCE,n_source_records,PCE_min,PCE_max,aggregation_rule,donor_scaffold,acceptor_scaffold,pair_scaffold_key
378,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12||c12cc(c(cc1C(=O)/C(=C\c1sc3c(c1)[Si](c1c3sc3c1c(c1c(c3OC[C@@H](CC)CCCC)c3c(s1)c1c([Si]3(CCCCCCCC)CCCCCCCC)cc(s1)/C=C\1/C(=C(C#N)C#N)c3c(C1=O)cc(c(c3)F)F)OC[C@@H](CC)CCCC)(CCCCCCCC)CCCCCCCC)/C2=C(C#N)C#N)F)F,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12,c12cc(c(cc1C(=O)/C(=C\c1sc3c(c1)[Si](c1c3sc3c1c(c1c(c3OC[C@@H](CC)CCCC)c3c(s1)c1c([Si]3(CCCCCCCC)CCCCCCCC)cc(s1)/C=C\1/C(=C(C#N)C#N)c3c(C1=O)cc(c(c3)F)F)OC[C@@H](CC)CCCC)(CCCCCCCC)CCCCCCCC)/C2=C(C#N)C#N)F)F,9.6,1,9.6,9.6,maximum,c1csc(-c2c3cc(-c4scc5sccc45)sc3c(-c3cccs3)c3ccsc23)c1,C=C1C(=Cc2cc3c(s2)-c2sc4cc5c6c(sc5cc4c2[SiH2]3)-c2sc(C=C3C(=C)c4ccccc4C3=O)cc2[SiH2]6)C(=O)c2ccccc21,c1csc(-c2c3cc(-c4scc5sccc45)sc3c(-c3cccs3)c3ccsc23)c1||C=C1C(=Cc2cc3c(s2)-c2sc4cc5c6c(sc5cc4c2[SiH2]3)-c2sc(C=C3C(=C)c4ccccc4C3=O)cc2[SiH2]6)C(=O)c2ccccc21
380,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12||c12cc3c(cc1C(c1c2sc2c1sc(c2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2)(c1ccc(c(c1)F)OCCCCCC)c1cc(c(cc1)OCCCCCC)F)c1c(C3(c2cc(c(cc2)OCCCCCC)F)c2ccc(c(c2)F)OCCCCCC)c2c(s1)cc(s2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12,c12cc3c(cc1C(c1c2sc2c1sc(c2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2)(c1ccc(c(c1)F)OCCCCCC)c1cc(c(cc1)OCCCCCC)F)c1c(C3(c2cc(c(cc2)OCCCCCC)F)c2ccc(c(c2)F)OCCCCCC)c2c(s1)cc(s2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2,6.17,1,6.17,6.17,maximum,c1csc(-c2c3cc(-c4scc5sccc45)sc3c(-c3cccs3)c3ccsc23)c1,C=C1C(=Cc2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2cc3c(cc2-4)C(c2ccccc2)(c2ccccc2)c2c-3sc3cc(C=C4C(=C)c5ccccc5C4=O)sc23)C(=O)c2ccccc21,c1csc(-c2c3cc(-c4scc5sccc45)sc3c(-c3cccs3)c3ccsc23)c1||C=C1C(=Cc2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2cc3c(cc2-4)C(c2ccccc2)(c2ccccc2)c2c-3sc3cc(C=C4C(=C)c5ccccc5C4=O)sc23)C(=O)c2ccccc21
381,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12||c12cc3c(cc1C(c1c2sc2c1sc(c2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)c1c(C3(c2ccc(cc2)CCCCCC)c2ccc(cc2)CCCCCC)c2c(s1)cc(s2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12,c12cc3c(cc1C(c1c2sc2c1sc(c2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)c1c(C3(c2ccc(cc2)CCCCCC)c2ccc(cc2)CCCCCC)c2c(s1)cc(s2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2,8.73,9,4.52,8.73,maximum,c1csc(-c2c3cc(-c4scc5sccc45)sc3c(-c3cccs3)c3ccsc23)c1,C=C1C(=Cc2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2cc3c(cc2-4)C(c2ccccc2)(c2ccccc2)c2c-3sc3cc(C=C4C(=C)c5ccccc5C4=O)sc23)C(=O)c2ccccc21,c1csc(-c2c3cc(-c4scc5sccc45)sc3c(-c3cccs3)c3ccsc23)c1||C=C1C(=Cc2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2cc3c(cc2-4)C(c2ccccc2)(c2ccccc2)c2c-3sc3cc(C=C4C(=C)c5ccccc5C4=O)sc23)C(=O)c2ccccc21
382,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12||c12cc3c(cc1C(c1c2sc2c1sc(c2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2)(c1ccc(cc1)OCCCCCC)c1ccc(cc1)OCCCCCC)c1c(C3(c2ccc(cc2)OCCCCCC)c2ccc(cc2)OCCCCCC)c2c(s1)cc(s2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12,c12cc3c(cc1C(c1c2sc2c1sc(c2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2)(c1ccc(cc1)OCCCCCC)c1ccc(cc1)OCCCCCC)c1c(C3(c2ccc(cc2)OCCCCCC)c2ccc(cc2)OCCCCCC)c2c(s1)cc(s2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2,7.51,1,7.51,7.51,maximum,c1csc(-c2c3cc(-c4scc5sccc45)sc3c(-c3cccs3)c3ccsc23)c1,C=C1C(=Cc2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2cc3c(cc2-4)C(c2ccccc2)(c2ccccc2)c2c-3sc3cc(C=C4C(=C)c5ccccc5C4=O)sc23)C(=O)c2ccccc21,c1csc(-c2c3cc(-c4scc5sccc45)sc3c(-c3cccs3)c3ccsc23)c1||C=C1C(=Cc2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2cc3c(cc2-4)C(c2ccccc2)(c2ccccc2)c2c-3sc3cc(C=C4C(=C)c5ccccc5C4=O)sc23)C(=O)c2ccccc21
383,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12||c12cc3c(cc1C(c1c2sc2c1sc(c2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2)(c1cccc(c1)OCCCCCC)c1cc(ccc1)OCCCCCC)c1c(C3(c2cc(ccc2)OCCCCCC)c2cccc(c2)OCCCCCC)c2c(s1)cc(s2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12,c12cc3c(cc1C(c1c2sc2c1sc(c2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2)(c1cccc(c1)OCCCCCC)c1cc(ccc1)OCCCCCC)c1c(C3(c2cc(ccc2)OCCCCCC)c2cccc(c2)OCCCCCC)c2c(s1)cc(s2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2,7.33,1,7.33,7.33,maximum,c1csc(-c2c3cc(-c4scc5sccc45)sc3c(-c3cccs3)c3ccsc23)c1,C=C1C(=Cc2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2cc3c(cc2-4)C(c2ccccc2)(c2ccccc2)c2c-3sc3cc(C=C4C(=C)c5ccccc5C4=O)sc23)C(=O)c2ccccc21,c1csc(-c2c3cc(-c4scc5sccc45)sc3c(-c3cccs3)c3ccsc23)c1||C=C1C(=Cc2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2cc3c(cc2-4)C(c2ccccc2)(c2ccccc2)c2c-3sc3cc(C=C4C(=C)c5ccccc5C4=O)sc23)C(=O)c2ccccc21
384,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12||c1c(c(cc2c1C(=C(C2=O)[CH]c1cc2c(s1)c1c(C2(c2ccc(cc2)CCCCCC)c2ccc(cc2)CCCCCC)c2c(s1)c(c1c(c2O[C@H](CCCC)CC)sc2c1C(c1c2sc(c1)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cc(c(c2)Cl)Cl)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)O[C@@H](CC)CCCC)[C](C#N)C#N)Cl)Cl,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12,c1c(c(cc2c1C(=C(C2=O)[CH]c1cc2c(s1)c1c(C2(c2ccc(cc2)CCCCCC)c2ccc(cc2)CCCCCC)c2c(s1)c(c1c(c2O[C@H](CCCC)CC)sc2c1C(c1c2sc(c1)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cc(c(c2)Cl)Cl)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)O[C@@H](CC)CCCC)[C](C#N)C#N)Cl)Cl,11.2,1,11.2,11.2,maximum,c1csc(-c2c3cc(-c4scc5sccc45)sc3c(-c3cccs3)c3ccsc23)c1,C=C1C(=Cc2cc3c(s2)-c2sc4cc5c6c(sc5cc4c2C3(c2ccccc2)c2ccccc2)-c2sc([CH]C3=Cc4ccccc4C3=O)cc2C6(c2ccccc2)c2ccccc2)C(=O)c2ccccc21,c1csc(-c2c3cc(-c4scc5sccc45)sc3c(-c3cccs3)c3ccsc23)c1||C=C1C(=Cc2cc3c(s2)-c2sc4cc5c6c(sc5cc4c2C3(c2ccccc2)c2ccccc2)-c2sc([CH]C3=Cc4ccccc4C3=O)cc2C6(c2ccccc2)c2ccccc2)C(=O)c2ccccc21
385,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12||c1c(c2c(c(c1)c1ccc3c(c1)C(c1c3c3c(c4c1c1c(C4(CCCC)CCCC)cc(cc1)c1ccc(c4c1nsn4)/C=c/1\sc(=C(C#N)C#N)n(c1=O)CC)c1c(C3(CCCC)CCCC)cc(cc1)c1ccc(c3c1nsn3)/C=c/1\sc(=C(C#N)C#N)n(c1=O)CC)(CCCC)CCCC)nsn2)/C=c/1\sc(=C(C#N)C#N)n(c1=O)CC,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12,c1c(c2c(c(c1)c1ccc3c(c1)C(c1c3c3c(c4c1c1c(C4(CCCC)CCCC)cc(cc1)c1ccc(c4c1nsn4)/C=c/1\sc(=C(C#N)C#N)n(c1=O)CC)c1c(C3(CCCC)CCCC)cc(cc1)c1ccc(c3c1nsn3)/C=c/1\sc(=C(C#N)C#N)n(c1=O)CC)(CCCC)CCCC)nsn2)/C=c/1\sc(=C(C#N)C#N)n(c1=O)CC,10.15,1,10.15,10.15,maximum,c1csc(-c2c3cc(-c4scc5sccc45)sc3c(-c3cccs3)c3ccsc23)c1,C=c1[nH]c(=O)c(=Cc2ccc(-c3ccc4c(c3)Cc3c-4c4c(c5c3-c3ccc(-c6ccc(C=c7sc(=C)[nH]c7=O)c7nsnc67)cc3C5)-c3ccc(-c5ccc(C=c6sc(=C)[nH]c6=O)c6nsnc56)cc3C4)c3nsnc23)s1,c1csc(-c2c3cc(-c4scc5sccc45)sc3c(-c3cccs3)c3ccsc23)c1||C=c1[nH]c(=O)c(=Cc2ccc(-c3ccc4c(c3)Cc3c-4c4c(c5c3-c3ccc(-c6ccc(C=c7sc(=C)[nH]c7=O)c7nsnc67)cc3C5)-c3ccc(-c5ccc(C=c6sc(=C)[nH]c6=O)c6nsnc56)cc3C4)c3nsnc23)s1
386,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12||c1c(cc2c(c1)C(c1c2c2c(c3c1c1c(C3(CCCC)CCCC)ccc(c1)c1ccc(c3c1nsn3)/C=c/1\sc(=C(C#N)C#N)n(c1=O)CC)c1c(C2(CCCC)CCCC)ccc(c1)c1ccc(c2c1nsn2)/C=c/1\sc(=C(C#N)C#N)n(c1=O)CC)(CCCC)CCCC)c1ccc(c2c1nsn2)/C=c/1\sc(=C(C#N)C#N)n(c1=O)CC,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12,c1c(cc2c(c1)C(c1c2c2c(c3c1c1c(C3(CCCC)CCCC)ccc(c1)c1ccc(c3c1nsn3)/C=c/1\sc(=C(C#N)C#N)n(c1=O)CC)c1c(C2(CCCC)CCCC)ccc(c1)c1ccc(c2c1nsn2)/C=c/1\sc(=C(C#N)C#N)n(c1=O)CC)(CCCC)CCCC)c1ccc(c2c1nsn2)/C=c/1\sc(=C(C#N)C#N)n(c1=O)CC,8.29,1,8.29,8.29,maximum,c1csc(-c2c3cc(-c4scc5sccc45)sc3c(-c3cccs3)c3ccsc23)c1,C=c1[nH]c(=O)c(=Cc2ccc(-c3ccc4c(c3)-c3c(c5c(c6c3Cc3ccc(-c7ccc(C=c8sc(=C)[nH]c8=O)c8nsnc78)cc3-6)Cc3ccc(-c6ccc(C=c7sc(=C)[nH]c7=O)c7nsnc67)cc3-5)C4)c3nsnc23)s1,c1csc(-c2c3cc(-c4scc5sccc45)sc3c(-c3cccs3)c3ccsc23)c1||C=c1[nH]c(=O)c(=Cc2ccc(-c3ccc4c(c3)-c3c(c5c(c6c3Cc3ccc(-c7ccc(C=c8sc(=C)[nH]c8=O)c8nsnc78)cc3-6)Cc3ccc(-c6ccc(C=c7sc(=C)[nH]c7=O)c7nsnc67)cc3-5)C4)c3nsnc23)s1
387,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12||c1c2c(cc(c1F)F)C(=O)/C(=C\c1cc(c(s1)c1sc3c(c1)[C@](c1c3sc(c1)c1c(cc(s1)/C=C\1/C(=C(C#N)C#N)c3c(C1=O)cc(c(c3)F)F)OC[C@H](CCCC)CC)(C[C@@H](CC)CCCC)C[C@H](CC)CCCC)OC[C@H](CCCC)CC)/C2=C(C#N)C#N,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12,c1c2c(cc(c1F)F)C(=O)/C(=C\c1cc(c(s1)c1sc3c(c1)[C@](c1c3sc(c1)c1c(cc(s1)/C=C\1/C(=C(C#N)C#N)c3c(C1=O)cc(c(c3)F)F)OC[C@H](CCCC)CC)(C[C@@H](CC)CCCC)C[C@H](CC)CCCC)OC[C@H](CCCC)CC)/C2=C(C#N)C#N,7.4,2,7.3,7.4,maximum,c1csc(-c2c3cc(-c4scc5sccc45)sc3c(-c3cccs3)c3ccsc23)c1,C=C1C(=Cc2ccc(-c3cc4c(s3)-c3sc(-c5ccc(C=C6C(=C)c7ccccc7C6=O)s5)cc3C4)s2)C(=O)c2ccccc21,c1csc(-c2c3cc(-c4scc5sccc45)sc3c(-c3cccs3)c3ccsc23)c1||C=C1C(=Cc2ccc(-c3cc4c(s3)-c3sc(-c5ccc(C=C6C(=C)c7ccccc7C6=O)s5)cc3C4)s2)C(=O)c2ccccc21
388,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12||c1c2c(cc(c1F)F)C(=O)/C(=C\c1cc(c(s1)c1sc3c(c1)[Si@](c1c3sc(c1)c1c(cc(s1)/C=C\1/C(=C(C#N)C#N)c3c(C1=O)cc(c(c3)F)F)OC[C@H](CCCC)CC)(C[C@@H](CC)CCCC)C[C@H](CC)CCCC)OC[C@H](CCCC)CC)/C2=C(C#N)C#N,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12,c1c2c(cc(c1F)F)C(=O)/C(=C\c1cc(c(s1)c1sc3c(c1)[Si@](c1c3sc(c1)c1c(cc(s1)/C=C\1/C(=C(C#N)C#N)c3c(C1=O)cc(c(c3)F)F)OC[C@H](CCCC)CC)(C[C@@H](CC)CCCC)C[C@H](CC)CCCC)OC[C@H](CCCC)CC)/C2=C(C#N)C#N,9.0,1,9.0,9.0,maximum,c1csc(-c2c3cc(-c4scc5sccc45)sc3c(-c3cccs3)c3ccsc23)c1,C=C1C(=Cc2ccc(-c3cc4c(s3)-c3sc(-c5ccc(C=C6C(=C)c7ccccc7C6=O)s5)cc3[SiH2]4)s2)C(=O)c2ccccc21,c1csc(-c2c3cc(-c4scc5sccc45)sc3c(-c3cccs3)c3ccsc23)c1||C=C1C(=Cc2ccc(-c3cc4c(s3)-c3sc(-c5ccc(C=C6C(=C)c7ccccc7C6=O)s5)cc3[SiH2]4)s2)C(=O)c2ccccc21
389,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12||c1c2c(ccc1)C(=O)/C(=C\c1sc(cc1)c1ccc3c(c1)C(c1c3ccc(c1)c1sc(cc1)/C=C\1/C(=C(C#N)C#N)c3c(C1=O)cccc3)(CCCCCCCCCC)CCCCCCCCCC)/C2=C(C#N)C#N,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12,c1c2c(ccc1)C(=O)/C(=C\c1sc(cc1)c1ccc3c(c1)C(c1c3ccc(c1)c1sc(cc1)/C=C\1/C(=C(C#N)C#N)c3c(C1=O)cccc3)(CCCCCCCCCC)CCCCCCCCCC)/C2=C(C#N)C#N,6.93,1,6.93,6.93,maximum,c1csc(-c2c3cc(-c4scc5sccc45)sc3c(-c3cccs3)c3ccsc23)c1,C=C1C(=Cc2ccc(-c3ccc4c(c3)Cc3cc(-c5ccc(C=C6C(=C)c7ccccc7C6=O)s5)ccc3-4)s2)C(=O)c2ccccc21,c1csc(-c2c3cc(-c4scc5sccc45)sc3c(-c3cccs3)c3ccsc23)c1||C=C1C(=Cc2ccc(-c3ccc4c(c3)Cc3cc(-c5ccc(C=C6C(=C)c7ccccc7C6=O)s5)ccc3-4)s2)C(=O)c2ccccc21
390,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12||c1cccc2c1C(=C(C#N)C#N)/C(=C/c1cc3c(s1)c1c(C3(c3ccc(cc3)CCCCCC)c3ccc(cc3)CCCCCC)c3c(s1)c(c1c(c3O[C@H](CCCC)CC)sc3c1C(c1c3sc(c1)/C=C\1/C(=C(C#N)C#N)c3c(C1=O)cccc3)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)O[C@@H](CC)CCCC)/C2=O,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12,c1cccc2c1C(=C(C#N)C#N)/C(=C/c1cc3c(s1)c1c(C3(c3ccc(cc3)CCCCCC)c3ccc(cc3)CCCCCC)c3c(s1)c(c1c(c3O[C@H](CCCC)CC)sc3c1C(c1c3sc(c1)/C=C\1/C(=C(C#N)C#N)c3c(C1=O)cccc3)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)O[C@@H](CC)CCCC)/C2=O,8.3,1,8.3,8.3,maximum,c1csc(-c2c3cc(-c4scc5sccc45)sc3c(-c3cccs3)c3ccsc23)c1,C=C1C(=Cc2cc3c(s2)-c2sc4cc5c6c(sc5cc4c2C3(c2ccccc2)c2ccccc2)-c2sc(C=C3C(=C)c4ccccc4C3=O)cc2C6(c2ccccc2)c2ccccc2)C(=O)c2ccccc21,c1csc(-c2c3cc(-c4scc5sccc45)sc3c(-c3cccs3)c3ccsc23)c1||C=C1C(=Cc2cc3c(s2)-c2sc4cc5c6c(sc5cc4c2C3(c2ccccc2)c2ccccc2)-c2sc(C=C3C(=C)c4ccccc4C3=O)cc2C6(c2ccccc2)c2ccccc2)C(=O)c2ccccc21
391,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12||n1(c(=C(C#N)C#N)s/c(=C\c2c3c(c(cc2)c2ccc4c(c2)C(c2c4ccc(c2)c2c4c(c(cc2)/C=c/2\sc(=C(C#N)C#N)n(c2=O)CC)nsn4)(CCCCCCCC)CCCCCCCC)nsn3)/c1=O)CC,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12,n1(c(=C(C#N)C#N)s/c(=C\c2c3c(c(cc2)c2ccc4c(c2)C(c2c4ccc(c2)c2c4c(c(cc2)/C=c/2\sc(=C(C#N)C#N)n(c2=O)CC)nsn4)(CCCCCCCC)CCCCCCCC)nsn3)/c1=O)CC,3.3,1,3.3,3.3,maximum,c1csc(-c2c3cc(-c4scc5sccc45)sc3c(-c3cccs3)c3ccsc23)c1,C=c1[nH]c(=O)c(=Cc2ccc(-c3ccc4c(c3)Cc3cc(-c5ccc(C=c6sc(=C)[nH]c6=O)c6nsnc56)ccc3-4)c3nsnc23)s1,c1csc(-c2c3cc(-c4scc5sccc45)sc3c(-c3cccs3)c3ccsc23)c1||C=c1[nH]c(=O)c(=Cc2ccc(-c3ccc4c(c3)Cc3cc(-c5ccc(C=c6sc(=C)[nH]c6=O)c6nsnc56)ccc3-4)c3nsnc23)s1
392,FC1=C(C(S2)=CC=C2C3=C(CCCCCCCCCCCCCCCC)C=C(C)S3)C4=NSN=C4C(C5=CC=C(S5)C6=C(CCCCCCCCCCCCCCCC)C=C(C7=C(C([F])=C(C8=C7C(N(C8=O)CCCCCCCCCCCCCCCC)=O)C)[F])S6)=C1F||c1(cc2c(cc1F)C(=O)/C(=C\c1cc3c(s1)c1c(s3)c3c(C1(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)cc1c(c3)C(c3c1sc1c3sc(c1)/C=C/1\C(=O)c3c(C1=C(C#N)C#N)cc(c(c3)F)F)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)/C2=C(C#N)C#N)F,FC1=C(C(S2)=CC=C2C3=C(CCCCCCCCCCCCCCCC)C=C(C)S3)C4=NSN=C4C(C5=CC=C(S5)C6=C(CCCCCCCCCCCCCCCC)C=C(C7=C(C([F])=C(C8=C7C(N(C8=O)CCCCCCCCCCCCCCCC)=O)C)[F])S6)=C1F,c1(cc2c(cc1F)C(=O)/C(=C\c1cc3c(s1)c1c(s3)c3c(C1(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)cc1c(c3)C(c3c1sc1c3sc(c1)/C=C/1\C(=O)c3c(C1=C(C#N)C#N)cc(c(c3)F)F)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)/C2=C(C#N)C#N)F,12.74,1,12.74,12.74,maximum,O=C1NC(=O)c2c1cccc2-c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5cccs5)s4)c4nsnc34)s2)s1,C=C1C(=Cc2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2cc3c(cc2-4)C(c2ccccc2)(c2ccccc2)c2c-3sc3cc(C=C4C(=C)c5ccccc5C4=O)sc23)C(=O)c2ccccc21,O=C1NC(=O)c2c1cccc2-c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5cccs5)s4)c4nsnc34)s2)s1||C=C1C(=Cc2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2cc3c(cc2-4)C(c2ccccc2)(c2ccccc2)c2c-3sc3cc(C=C4C(=C)c5ccccc5C4=O)sc23)C(=O)c2ccccc21
