array_index,source,source_row,donor_smiles,acceptor_smiles,experimental_PCE,pair_key,donor_fp_hash,acceptor_fp_hash,pair_fp_hash,legacy_sequence_hash,role_aware_sequence_hash,pair_fp_group_id,legacy_sequence_group_id,role_aware_sequence_group_id,safe_any_encoding_group_id
456,Gao,456,,,2.28,Gao_0456,2711ef2b1b345bef177dc5e98454d1d12f6e5643840c83e2a14f1f650f8dd234,662249b27f71717e6cd10bc40d9d82bd63bbfc14fed03ba60280ffb003a773e7,ed7d4beb7cb1c511224c60dba62e88d9b99b48989b6f3771aba22c03cd011e66,99cb8a370f9cf87cae7d6ae09cf61f7044b7850dea41f79a7c25a7e57d645f20,09f9cb8d16a1dfc424d4b74a91c13a04ce0e39ff672eb7bedffd089f3fc541f0,1119,718,50,1112
457,Gao,457,,,1.5,Gao_0457,2711ef2b1b345bef177dc5e98454d1d12f6e5643840c83e2a14f1f650f8dd234,65cbd9711ab8b9355f5ea044e2474f4adcf7d2a4e0ff1e511b27c793b2b55b04,a52e78f0b74ae7b31cd29e8c32aecc799802cbbea404c6d4320607655a33074c,4a7db36c98f892b47ae39f42c5d938bd54ff0ceb0fb885190d0ce1abb47df1e1,eccbd78832a5ef2848d669d780d1ed3fd34a6b384bc0ea36cc5106642f91c17f,762,354,1112,1113
458,Gao,458,,,4.02,Gao_0458,4bed881ec4f5fac3c4cb20c02860829b6ecaf4ba2dbabc1e5542f3d108aa0bbf,662249b27f71717e6cd10bc40d9d82bd63bbfc14fed03ba60280ffb003a773e7,dca657da144eac3c68585e3e8f0cd2e0a291fa18066e309128c40915da0592e2,610c0c2267663927ff9caae6feb94beabffb6764fed7fa5d5ed0616edf431863,b523d7a044f9674ee5e8169ead30f6554550ca9bfe3820bad06ddbdc4b58c2db,1046,461,838,1114
459,Gao,459,,,3.28,Gao_0459,bc5a8d406db88a9ff379b66eaffa68f391ed8641b5e3a55b6cc9b22f921d959b,662249b27f71717e6cd10bc40d9d82bd63bbfc14fed03ba60280ffb003a773e7,49656ae2e9d72c1432064f645de55e1ab4dcf3da7ab18bf4f3cf0b869db6a2e8,907828c141a879def7bbb1b8524fcd1ee703255c7b9baf28a295ad5ecbcc7653,613604e117935812f0b686439aef1e3f9911940fd651554215926465b5930480,341,677,436,1115
460,Gao,460,,,4.74,Gao_0460,a7478c66628088d6e87ae2924c6a2ba2badbb0ce424e96d28364dadd1c9f921e,662249b27f71717e6cd10bc40d9d82bd63bbfc14fed03ba60280ffb003a773e7,d648a29ef462c025fff18a24e6538db659cf2fc465970534ef183eb0201e61b6,0917dac68c52569b1343fae1abfd58b53581a2a1fd46e0342aaa195f9caa7cb9,7b39a3b1dc27c1bc95b3c84905c597405d736796525b67680d0125fdc016002e,1018,46,557,1116
461,Gao,461,,,2.36,Gao_0461,5be11316f34be900464912ed56f2f6f37cfff3a9d3cf631b54c2be80966324ba,662249b27f71717e6cd10bc40d9d82bd63bbfc14fed03ba60280ffb003a773e7,66c8a010ba4a7393045217398cea28efefa0d937d04ff423210dfa65fcba8366,2fa99939b0ea052aeccf9b94414e51780e0f4b1a3c06514d852eaada5bd938bf,9f1c666d44242ba98e61a969bb3979f49f30fb654949682aca7b387a9a23a075,465,233,725,1117
462,Gao,462,,,4.52,Gao_0462,2acdc5ee83c492080016d35dd125833a33a283bdbfe9daacf7e4e36d0f9d3995,0cc00e1ba2d95fe8288dc072edf395ee6fc3678daa4e12f6703c7be7d2c5a409,7d5852a3aab13fe38417e77b7fb797f9f41d73b362348de7619ffdf5331d5d46,c04b7ddd248142a0c3d5c11830298dc2b848f7448ac3aea47470673e57d4d015,8f8fa6c6dcff142df7a7508029c3e38706213cdc69e1565e32d789ae56f08e62,574,884,643,1118
463,Gao,463,,,2.79,Gao_0463,1b1f01521440d2339758dd706075211bdd2e612bfcf249c63826da56cc2444da,0cc00e1ba2d95fe8288dc072edf395ee6fc3678daa4e12f6703c7be7d2c5a409,3f9efc105eaa572101ce7611515ad85997aba91ec64f2a1dc38c7c74fbfcfe49,0a7791600ee1f94c35e7f1040e944b82df75eb5b657b4ab24f4707359f8cfe9d,c8eeaa5c95b530af610d91a18748ac77ebe8be5ce73cb5130f9eb830724575ac,286,55,921,1119
464,Gao,464,,,1.04,Gao_0464,548e3f23500e9d95c6852250de7824874dba335ad0fdf7098565d180ee19d219,0200210bcf15d900163b083f37822f819e4cacf358747423834334ad050b737f,c8cb5a921ad3d58dd8afd1a891d5b8e91e275ef99f98462b10b34e5f77b8d41d,104131685a4d5aef87ae4387a80b0a384ca6725f6111cbfcaa7394765e3c7742,41262a332f3a255582ba12c5fe914f6219b58ee3854868160fc955b98686e546,959,80,282,1120
465,Gao,465,,,2.45,Gao_0465,cf2789b080781e73794e48d9bc0c0922fdab74cd01afb31ffddd501c768e8afc,79a9af327ea103eba28cd661ee4a5fbd1877d89cc8909ddb6038947c6ef598a9,50b23b6d941d3bfc187e907c51f07718a39aa4c3ee3343956872abdf908764c9,ddc77971537931ac0d13ae948229a0301a3c80089dbc1b2fb1cfa2ce1dd9f431,68cfa0fcd845d44158e68a3a7337175488f2f76fb7fca550350aea6e81aa056f,373,1018,474,1121
466,Gao,466,,,2.57,Gao_0466,6fde34825f858f6a9d3717074fd34f3af5c948d7216dcc9aef02c6ef82e1c286,79a9af327ea103eba28cd661ee4a5fbd1877d89cc8909ddb6038947c6ef598a9,70e174fbd2248350d5bc0ccf5589afaf17b5b47b664dfe77a572180f9b4dbf0b,3ac388607ee1fef415220d2b881b215ef83e236ed2d2dae5f7e553aa531dbe69,dfcdf228d3520aac6661fa74180713350d4d2c555f438d1a34082114fb630b41,512,286,1038,1122
467,Gao,467,,,2.7,Gao_0467,98f88a52f5f8d1e93f0547afbd0dba75d379bad324fe9fb9827bc5c6d4e60047,79a9af327ea103eba28cd661ee4a5fbd1877d89cc8909ddb6038947c6ef598a9,a8e66417a77a35316479057ec0f75f995de44ab606f48969386e656da0cb90dc,97daec806a327e6fb20299d02d86f0dda1255252cd2c3127349d1716ba781722,484380397c644ad93c75fa02d97ec4999edfc41f9ae5b12332494d227afa86b9,778,711,323,1123
468,Gao,468,,,5.5,Gao_0468,a96cae50cfe3b9f7870141b7b62342fb5f3a137efce2b6de46b7b75d7a282cf4,79a9af327ea103eba28cd661ee4a5fbd1877d89cc8909ddb6038947c6ef598a9,2cf41bdafd0c77c4d751f9100eeb8d4007c6330c3f2dcc7c42f592ba9471e40a,299cfbd08f2172ce97cc4171f37c6677c0d8fcdd776c4cb2719b89a4367cb3fa,13300ae9a3f8807dad8afa255e9cc7035ab8d1d1e7a1dad80abfcae45bbf5f2b,196,202,83,1124
469,Gao,469,,,4.0,Gao_0469,b00a9a6049914a1a3dbe7a85466a9fdf75e05b04823666a429c24b7278143097,79a9af327ea103eba28cd661ee4a5fbd1877d89cc8909ddb6038947c6ef598a9,7f435fa36b73ac2e50b1eeb301b55f4e18d9cd5b55fa82d69e792a97ca99d7cd,ec7c81d0882c514c24b215bfb8550a38d04d662673f2e0b7a23f8e17c8a47e7c,d3e29479fe33ce8abf2be5b358f40f837b6ab4d1e92816e57b9275ebe16b6ba6,582,1094,964,1125
470,Gao,470,,,5.8,Gao_0470,436a15943bc7924792b5a99305b767261908f0e51f66380eb27bfe9466700fc6,79a9af327ea103eba28cd661ee4a5fbd1877d89cc8909ddb6038947c6ef598a9,bc12141ebcb96a44976c403839c90cc865cae80c0c5abca5cfcf61d87a0fdc48,4651c8fad95edbff57e81f18df79be0edf4332e2dec5a496609ba7aba2d8971d,c0a10de37cd8471cd4b2c6e3fc107f9be810969a4c176a1660d2d4f5fa0ec524,891,336,890,1126
471,Gao,471,,,0.59,Gao_0471,5467263e46335d95387dfa363067419d9b60b2e20d256a0e833d331e060d9a0e,0200210bcf15d900163b083f37822f819e4cacf358747423834334ad050b737f,ee6085ce84b082aba932333615ea927b6a199eb5bdd9f38751186640a5274d1e,6fa52ad23f02418a1de925a527ce9c6f9b6e8a0924f695022696285e9742492a,1eb3da2beac615b39f25e3dfddb79a0b121f57a96d0d744f2738ba193411733f,1121,544,130,1127
472,Gao,472,,,1.23,Gao_0472,a13629204c12f05d3760260276f2c54db497ca2a53aa62e94126113df8f9bd79,0200210bcf15d900163b083f37822f819e4cacf358747423834334ad050b737f,a072f6fc751070e3a452f8339535aa6ae43f06376165232be2685044aa7eff18,2e3745e8dcebbd453ab9b06ac80f922fc524ed88d641a9ffc7f2314bcd05a1f6,8fe45b279373fa46b5ffd81b6829ae9389ee405c69ef0f686f2fde1b36e9f3b5,740,226,646,1128
473,Gao,473,,,0.7,Gao_0473,5467263e46335d95387dfa363067419d9b60b2e20d256a0e833d331e060d9a0e,0200210bcf15d900163b083f37822f819e4cacf358747423834334ad050b737f,ee6085ce84b082aba932333615ea927b6a199eb5bdd9f38751186640a5274d1e,6fa52ad23f02418a1de925a527ce9c6f9b6e8a0924f695022696285e9742492a,1eb3da2beac615b39f25e3dfddb79a0b121f57a96d0d744f2738ba193411733f,1121,544,130,1127
474,Gao,474,,,1.33,Gao_0474,1e9718515d7d38d0ed078c0549e7f56cc362edbd2786b42b5a2a440ac967b715,0200210bcf15d900163b083f37822f819e4cacf358747423834334ad050b737f,14aff9fca0d00ec10457e70c18b83caa3c87528fc48bdf2175e043b68c5f1eac,226a9f11ff9890d28d73e77fe8e084041f607b95c9471d445a3d9d075df10517,7eb2bfb1ef19c112a0ebe583c614a29b3b3b03d8c5c9bf72aaa1671621dc62bd,96,166,575,1129
475,Gao,475,,,5.69,Gao_0475,8272d7f5eed4a57a98958a9ec070a0bd39afcde42019b38c4c6aeb0e7a26e720,0cc00e1ba2d95fe8288dc072edf395ee6fc3678daa4e12f6703c7be7d2c5a409,ba04980204275fdc8f568360159a2ffdcc72200dcf79d83236cc3e82f3f5869c,49d091e95bb5c15196a1684a36df953d322a2b34361a0a87cc67e22491adef09,6ca75d3ded769570221350921f3d89962b2ea67f77d7c01f712ce5ee5211ef4a,879,349,492,1130
476,Gao,476,,,7.4,Gao_0476,e46932aaab68e0359048d8f4f3f028af39e3ace1affc329eaf1e0f7ae95a06ff,79a9af327ea103eba28cd661ee4a5fbd1877d89cc8909ddb6038947c6ef598a9,3eca28e08f07fa465e302b1ccedcf42f9b16c09019c343adf3531bff336daef5,2cc9a9db83f76a4755907d9a1d82851acae3a38d4920d87621372b06d5288b31,645b0e9557f8fe7c3d65afa35e4244c2342d04356540f2043f12b0f7bb856159,281,211,455,1131
477,Gao,477,,,4.2,Gao_0477,e46932aaab68e0359048d8f4f3f028af39e3ace1affc329eaf1e0f7ae95a06ff,c67b311bb15a63b3ba415d55561900d7ceb1b98a023b73169bbc1070d1a6b7d8,a5ff494bafca0b83c1b7bc60bc2ad6da82afd8a6e4460198bf6a306ff002dc24,e62922cc67c1ddd896a097f39377bc035867d449f2e61ee5fdeb73d00616f68a,3c547f65b88d3c651e5ec73c3f4e844326e8b392a2f7b94420fbdfc513f2fe05,770,1060,261,1132
478,Gao,478,,,9.2,Gao_0478,f7a0bbf71a903dfffa1bbe1b912638f02c4d9073443b8d30ac1d9470ec972a26,0cc00e1ba2d95fe8288dc072edf395ee6fc3678daa4e12f6703c7be7d2c5a409,7333c0573a4999e50c075a0e52d3a1828b575d69181f9d615ee9083a71178a93,382cd2ead0ace22458124ded935a463683752fb1f506fa2e648dc710840c1ba0,3359f31a4e19bad64e10e9192a7a7c4adf0dea1e771c227e12265bbec0eeda60,520,278,230,1133
479,Gao,479,,,6.87,Gao_0479,49f6e31ae0911172ad158e457fec17c1add4822222f090436bf3542c417c386b,79a9af327ea103eba28cd661ee4a5fbd1877d89cc8909ddb6038947c6ef598a9,632f45adba75e7954374c31cd08c23ce4c43b5091d8aba5b7294a05765c27096,0011069c42da5873385a345a0c9e2d994f686213f1e28d8d3b2eebca77a544a5,7b1d3f65b84b876d9f8ec27f859be0f70276b3ffde204c5bb83500cb2ff116c1,447,0,556,1134
480,Gao,480,,,6.63,Gao_0480,49f6e31ae0911172ad158e457fec17c1add4822222f090436bf3542c417c386b,0cc00e1ba2d95fe8288dc072edf395ee6fc3678daa4e12f6703c7be7d2c5a409,3e7375dcce2ae718ee83377c639d9eddade5b895321b53e1f91785398bfee6c2,08dac01ba5cca409ded9137db0f64b0509efddd60d5d6e11004fcbc926ce72b1,285f790b3a5c9f8decd550af569302e0061db4b222c2f03b4bf05e20ed0667dc,278,44,173,1135
481,Gao,481,,,6.84,Gao_0481,6353f322ee14e2295a5901d6047dcc92f52bc84f6d07d8582570251482ef95f5,79a9af327ea103eba28cd661ee4a5fbd1877d89cc8909ddb6038947c6ef598a9,5974f50dce3b9e5cb37f2238028e11750c4901f8de307c46842b779fe04b0367,1552268f1c2615929be7ced5329c5e64774270c5bcca0d83e1c0ada60b75017e,fa38ccd02da744a8d013d9016725d9118c16dfb211a40750566500b6db6cdc88,402,106,1166,1136
482,Gao,482,,,6.51,Gao_0482,6353f322ee14e2295a5901d6047dcc92f52bc84f6d07d8582570251482ef95f5,0cc00e1ba2d95fe8288dc072edf395ee6fc3678daa4e12f6703c7be7d2c5a409,460140e62048d945e70d7bb472a96de92f8f68b7dbecc4c052f11e5beafcf7cd,6faa9c154a206f4bd7ce8b631ebbcc7413788bf26140f158caffba2a408408a6,3f3557f00b4d34cb73e53d5d29bf330d71de242f012fc7851be7dc99dd0c963c,321,545,275,1137
483,Gao,483,,,4.8,Gao_0483,c7a19bffe9edcff1fbaa501122071159dff5d590447bf69ca5d6ae9f0bfb5893,0cc00e1ba2d95fe8288dc072edf395ee6fc3678daa4e12f6703c7be7d2c5a409,72c780f2722b8c117a63fab5d1c4633b65af87d131d182262dbbd006f5030102,fc53d2d75ce765fe1a33066925a8eff8f71eb320c6b009bef5a38da0a9704b39,1c9a002e2dc61dec9e2abab4675459eb4e17836ca3b4a12afc12ba1722c213f9,518,1170,121,1138
484,Gao,484,,,5.48,Gao_0484,ede5b4930cbcbe42b0706c316b04740f35f4d89f246506361f4d887bf051205e,0cc00e1ba2d95fe8288dc072edf395ee6fc3678daa4e12f6703c7be7d2c5a409,d298e6955f619517e87bab06a8d8f6515a1526c00ac4a4d31e92e06dec046528,348fe6b5d187381263a01498eda165d7405353ce335b9ded12e16841ccc88e50,64a9c41240710277d41ae6ecbd77b5984aec37b755c67d6f7f8e39ddd3f45233,1005,267,456,1139
485,Gao,485,,,3.02,Gao_0485,efc847c490630a6522d98c698c2e42a320ac5836e8d0f15d8125f2b86015eb80,79a9af327ea103eba28cd661ee4a5fbd1877d89cc8909ddb6038947c6ef598a9,ced14e1bda34dbc2886bc22ae7e11ddfc0a86d7bccf75ff567171a188e425434,0c1fddffc394d4027e5403161dbe37c40a4e9027e54b0fd2111bab11abfdc7ac,7c0626de9b9e864efbd81b29934a55530ef70e577cfb61cfe9f32461aeb040cc,984,59,564,1140
486,Gao,486,,,2.0,Gao_0486,5d6501979d62bac79a0139870d57c4020c46411918d531648aa853fcf9589e94,79a9af327ea103eba28cd661ee4a5fbd1877d89cc8909ddb6038947c6ef598a9,fd0cd9fb56c4ab2e84953df86d5210c077a4442b55f92650274d326666dcfdd9,a4ff624d5ded8213273d602e8a4429b8f9a7ef0fd93ed254ab0104aa1499d071,557e62e0ae2e444795fd5ec765ba5529610db45ec69a48bf0b25de2a6a16319c,1180,765,386,1141
487,Gao,487,,,5.7,Gao_0487,32245f0414851f94ac3ee66c9e22fb9fdff876e056c6f6351fffe4137e987d99,79a9af327ea103eba28cd661ee4a5fbd1877d89cc8909ddb6038947c6ef598a9,3ec17df4b8f18ca8d934b91724f97447af12da636851f3b6b5c99ddf635bf3e0,2cf4b4aca282883c61a9f138dc473f3cf03e30d59810f55a2c1d6c15d63d39ca,c3b2ddd13ad90ed0ce160354fbee66088fb061bb102ee3e50ccacde66782911a,280,215,900,1142
488,Gao,488,,,6.7,Gao_0488,735a6167a2956d6bf867f465195103ec2bd4f324fce7482eb803bfdf9de718c8,79a9af327ea103eba28cd661ee4a5fbd1877d89cc8909ddb6038947c6ef598a9,94c1b0f6adda2831a1bea79479159d4d4b593e7a2844ff8087e367586c204acf,54fcf8fd95f29fc4d0298bfc0a88eca554e31133afefb218f1621d1f77119605,2b53a9c00cef3923b9161a6c0bec47672e3d10fd6401a0194f20b0af76efc17d,679,405,189,1143
489,Gao,489,,,5.0,Gao_0489,735a6167a2956d6bf867f465195103ec2bd4f324fce7482eb803bfdf9de718c8,79a9af327ea103eba28cd661ee4a5fbd1877d89cc8909ddb6038947c6ef598a9,94c1b0f6adda2831a1bea79479159d4d4b593e7a2844ff8087e367586c204acf,54fcf8fd95f29fc4d0298bfc0a88eca554e31133afefb218f1621d1f77119605,2b53a9c00cef3923b9161a6c0bec47672e3d10fd6401a0194f20b0af76efc17d,679,405,189,1143
490,Gao,490,,,8.45,Gao_0490,274147d0bca93f698c7bbe368e79d8748d3a3157e38156b7a1fd80706786a99e,0200210bcf15d900163b083f37822f819e4cacf358747423834334ad050b737f,cf01f7985ee039a3456ec3f70ea0d5e09ab36b1b8f370d1847a0c9da28bdccc2,e0f5ca1578252e4cf16a165bc54fe1227743fcf01a63ea932054b9ee25030706,bacd1bc7fdd71acc5f0bac7d6bf7b2d8df07d7bdc9bb2bcc68eaf361ef850079,986,1035,866,1144
491,Gao,491,,,3.13,Gao_0491,1f00ff366bd2c5f9c74cc5a561a12209f0ab0fb14d06d709175825205964ea25,79a9af327ea103eba28cd661ee4a5fbd1877d89cc8909ddb6038947c6ef598a9,0cd29f157e7e2f6ca781b8f2437b116befefdc3a2a304ef22611dacec49c95c5,d92945e020f51eef28550c4047073dcdeef5b40f7850126aa079f94c64b02e91,5743bbbb0db92d769f604c2fbf856bdf9bf8c9c7d9c97d940006826a38bd5861,57,1005,390,1145
492,Gao,492,,,1.9,Gao_0492,665a0b9cbcb55eebdc035adcd3599929c260a2fa31e5b8fc51f33d2c83a60beb,79a9af327ea103eba28cd661ee4a5fbd1877d89cc8909ddb6038947c6ef598a9,6d55ff9fc1be2303ec937991e50e60121a367acabbf72d5cf3bbad30879b86a7,1938d587325033fe3133f898bfa966cba869d5459ab1f4bb40d82e6b7a8c545b,a9edacb9c1d7ed0e7464b61463e49ea2104219e453eb5cff3127d20eb97184dd,496,125,782,1146
493,Gao,493,,,0.7,Gao_0493,ccbb23796b570cbb263bab2b0414d43c86258ea155439cd9f5f6359f2f46d3c8,0200210bcf15d900163b083f37822f819e4cacf358747423834334ad050b737f,da43aacfd0b0dafb8213ea3767436122270318f77754330f200a50ee4482908a,cf72d9b8407557e1a56b8d6dcef5c473ea0923ea8d98b715b5aeb5389bf885a3,2ead352c7c40371b7b397cc9744a199efcbdc22d8bdb3438e69bf2aeee156acc,1033,954,211,1147
494,Gao,494,,,6.19,Gao_0494,47a3f93a048c151c49aa18f64e1834c41c65f6ab4d90c5ab6887e40ef52ce901,79a9af327ea103eba28cd661ee4a5fbd1877d89cc8909ddb6038947c6ef598a9,413315b4bc912f18d74c9648cee71cc604e0580e688564b6ef01e998133a3fe7,d3f444397293ef1feca2f0c7336425ee05c2b21d78d9559e34bc6a14d0b4bee1,0132f84cc81d96ee812d33ebaea8c48c4f5535368dc59b8e66b8f6920822f4e0,297,978,6,1148
495,Gao,495,,,5.13,Gao_0495,219e19360cd217bf89ffde118ae63363bd13d0f34ab355450b9bd214005bc349,79a9af327ea103eba28cd661ee4a5fbd1877d89cc8909ddb6038947c6ef598a9,4154ee6c2a08d351d5ccfbc2f6b7b5254786885fc9c62328eba86f0bb6bbf7ed,302e7de5c87fec6be6333595453d506925e1343d7d3967826d41998cffab4917,1141106b5c413ce92cf9550740d775f64bd1fc61bd4054c9b8004681f1be05c8,299,241,75,1149
496,Gao,496,,,4.8,Gao_0496,f15cd42b4fdf9a9bbc4553326bf407c507d137b185755e7ec9173797fdf4bc77,79a9af327ea103eba28cd661ee4a5fbd1877d89cc8909ddb6038947c6ef598a9,60c76cb080fe12ff0e20af1d6be24680cd93f24b1c3b1c7e5cc14da55fd09604,6dfbd66deaf6655339d22d248d371ac52720936e66adbe3ad02f7b2c0cd5f73c,2bb0edc84c3e2e2642e7aaee317a7b1c50ba6a030b33fd2ebfe0baf1d0e231ba,435,531,190,1150
497,Gao,497,,,3.16,Gao_0497,b5bf5f8361a448f6149e35acc0e61744e0e6f1b983dc3ae6bdaafae268113813,79a9af327ea103eba28cd661ee4a5fbd1877d89cc8909ddb6038947c6ef598a9,147109ab34d009dce5116d4cab9dc9d438b0e0a7bb973ae163b3002dde7595e4,378e1bb7bcd801280cc7db7966b8a17863704ea28b0fb8b1c4dd8bd6b9311303,d53ea511a80b7cfc073b07094664e0e341ee6ae608433324df15b4fb5519f3cd,93,275,978,1151
498,Gao,498,,,7.26,Gao_0498,956d00c1abb0835a7cb5e337c0fbcd41b4c8679a130ba71ff3a1099539cd33de,79a9af327ea103eba28cd661ee4a5fbd1877d89cc8909ddb6038947c6ef598a9,74201d2d05905b904d1f1f60d53cb75d1171485ea9099014918ba6971cc15e87,1ca558c8bc82ab8b8cf69218d6f0df76d985ac1461c2b7275db6c519270fa769,eac98674c70e82022f3c5d1b9b4560217653078d34c5031847e9c6290f1ac6f6,525,142,1099,1152
499,Gao,499,,,0.51,Gao_0499,49fdf26c613363d0fbcf4f849600f9b8e3be069d2ea09858fb29fe95ceab94c3,0200210bcf15d900163b083f37822f819e4cacf358747423834334ad050b737f,01b3345e8925f00bcb63edabe06920fa8761417b19c4ea141568dbfeb41f8884,75f19cdf2a598dfa42c92a3bd7e5ff812c7022543b072ed9552c66a70501d8ff,2e6d1c6bc6e4236b8565b0e59a704a77c0768b2bb198e3623fef2d017896ce8f,5,569,207,1153
500,Gao,500,,,9.14,Gao_0500,1f4f14da4675914bac80924620bafbdfa594a8b284bdcd640dc0b919fe521311,8e6a13bb59fadec7c01c97377532e60f6812eba5c6ab9196e52704d23b89aa88,3c4fffe9bc7825caaaad3a73eb514c566b68295a94ad5c3cb37c0a07c141bc86,b47103a283951e6519d1aafa072a029f49f53f6252b52d83bfe7afc781b981f1,fb2f3e6c6ab2a1f7cbfcff4c601833071ddee78bd79490e89959c21df02d7452,269,815,1170,1154
501,Gao,501,,,5.88,Gao_0501,1f4f14da4675914bac80924620bafbdfa594a8b284bdcd640dc0b919fe521311,79a9af327ea103eba28cd661ee4a5fbd1877d89cc8909ddb6038947c6ef598a9,5c88a54eae499a35b616b90ff72196822d640add8d5a554f3fb3ef23b6d90d20,db0809c178ffdcf259988ef041d2328412995354e55ec6024134aad67eaa5101,f769dfd51ec09dace391e442acc4be8a9c0e87446aa8cec60feb607bc9f49983,415,1012,1159,1155
502,Gao,502,,,1.14,Gao_0502,46544962b98e5c81620071b527e7b5e3a372c5c71898427503d7b825122e0b1f,662249b27f71717e6cd10bc40d9d82bd63bbfc14fed03ba60280ffb003a773e7,95e7aa58c176c114f8ec5015f370124582e05921040d9a2451968322e14c79df,ba290d204a7c8bbe6eff32b12265951855492d73e5b74e57fe77d5c842899f08,ff4cb6215e8e819627558a697eeac9aa53fb62dbc73479aa924edb6308322d6f,685,850,1186,1156
503,Gao,503,,,1.26,Gao_0503,b3a44aa03d8c2f71995650db518b8391e03ab6d5b19c008898d00098ee49032e,662249b27f71717e6cd10bc40d9d82bd63bbfc14fed03ba60280ffb003a773e7,6a0b39fe42b6bc1f56f37ddcf08c46458070b99bcf9a0b488831dc22523f734f,f3e29e38647f794be13ba6a64a59b6a447ea1dde22de6a20f5768d874142388f,b0170fe6ef8118fd09d68c0be0f40ae180bc34ba19c0809b5c975d57ea4964e9,482,1136,808,1157
504,Gao,504,,,7.2,Gao_0504,fa90eb7389021084032763ce70f5d342077b1a7b181b6e55ad3f504a8ea5ecae,0cc00e1ba2d95fe8288dc072edf395ee6fc3678daa4e12f6703c7be7d2c5a409,bca6d0f5ba2aa0371311a2ce0eef9b24d01c752da706955096c66b6eccbdc677,14ebf1d3df6a984277af8c07d380ba2b47408391541baee5e3d2af8c42efa083,70c0eb599120ff235326d68c302a639df12a9fa82c543e2cdd4ab35423c4465a,898,103,510,1158
505,Gao,505,,,5.23,Gao_0505,3335b52d5ec40d620a19abbf5736861dd738cd454dddbda42236cf0489b63b19,79a9af327ea103eba28cd661ee4a5fbd1877d89cc8909ddb6038947c6ef598a9,7f37f7ff430b7aed038c7f935189051e5fcb3ed05e0ca97a08f9e35ea115401a,c4a40333da8ecdf487e2c6bcc18572db230a0afd73506190324e7b755480017f,82ab376265ec3051520e8ec7014498b1ffea374336409bd9093cc0ada693418d,581,904,593,1159
506,Gao,506,,,7.21,Gao_0506,a809f6b54723fc711160be75ccaad9f4dab10cdce6d824884c9a4f5d3e5e95b7,79a9af327ea103eba28cd661ee4a5fbd1877d89cc8909ddb6038947c6ef598a9,6676caf9c345b320d5a17db64f13b832a7f5f59d1529c51d35fdaf71a38bf005,431391346f3657fdd7486b26afdc5a8e59a0c47275e5815448b402c7d89d9157,2400b6f8db42888bbdfcc061d6c0f91770968e5ec3423fe10c6f32f9cef87794,463,321,147,1160
507,Gao,507,,,6.11,Gao_0507,42858c2244f9728ce07ba1c400549379626a0d2c2f01682c767f95bb13e5b547,79a9af327ea103eba28cd661ee4a5fbd1877d89cc8909ddb6038947c6ef598a9,d19da06b189e298ab36115785d4434428f60916d3891a7d72fbba3c0e775ee4c,97d49793dd6cf6021dfe998f9cd13d2f0168f52c8bd926c8583769c6cce8bd2e,e29621026e8dfc930def37b7659d9c798a4e012aa7c5a43492367b845a47f2ac,998,710,1055,1161
508,Gao,508,,,7.37,Gao_0508,1e22b0d748409422b68cab7f032790eddaf99b8056c2b7c418e81660a43cfa8b,79a9af327ea103eba28cd661ee4a5fbd1877d89cc8909ddb6038947c6ef598a9,142f6a1eeb0e75817aed3190a20966b7422f9312c79d91fcdcd0a1cc5241383a,f9bbebad98462c50f0cbc43b055256f9a93c5e2ae96a48e363391672a1840ccf,c982b97123c23cd4f09df23aeac45b506bd9780f9cc64f6d0e1399614e4936b3,91,1164,923,1162
509,Gao,509,,,4.72,Gao_0509,de1563f4bf992f3fb4d5b06f77a45d5e2b815eaf1310fb9c8eb179c5422dc956,79a9af327ea103eba28cd661ee4a5fbd1877d89cc8909ddb6038947c6ef598a9,661b08ef517125c3210d80a7945447ae2722c48e70b3146b18a3e825e44c9486,e25a70a9076ad1dab8fff66d575df3900bcf42fb6a8f796f177cbd75f0546734,2a9ce0893ab4ac6f046c65720f441b26ab0ad5fcac27ee286ea38c76f5125437,461,1043,183,1163
510,Gao,510,,,7.24,Gao_0510,b5d5a579e55b39fde6c8c75f104a2d26dda63d24b8d56511d9a312cb1da6496f,79a9af327ea103eba28cd661ee4a5fbd1877d89cc8909ddb6038947c6ef598a9,d68526ae9cdf20660ee57771c767f534d6703f0092dc0ca34bffdb8efa08d4fa,bd1b548fecede6800d03fcd06a97f270b11826d16879f542480a17a1b6206e21,b6157dbba3a8f463a5faedbb17428ec6292a8405ac2d01e69cb9a55571ce3137,1020,870,841,1164
511,Gao,511,,,3.76,Gao_0511,d0ff251b68f752179f5a6b17efe15e3f34f341d1386938df890033290eac821c,79a9af327ea103eba28cd661ee4a5fbd1877d89cc8909ddb6038947c6ef598a9,9821632b97e3456e0d72578169675d1bf172b022e32b24e352d02a8e94a77412,b69748606764dd7c48f9e52f4ede20915e9fd9392d0b636be822dcd4658fa4e1,626cb70f87a85154e11b8a29f5ea6de9b36271a066e96d3ed7b9e162e879fcef,695,827,444,1165
