Acceptor,SMILES
A_410,O=C(C1=CC=CC=C1C/2=C(C#N)\C#N)C2=C\C3=CC4=C(S3)C(OCC)=C5C(N(C(CC)CCCC)C6=C7C8=NSN=C8C9=C6N(C(CC)CCCC)C%10=C9SC%11=C%10C(OCC)=C%12SC(/C=C%13C(C%14=CC=CC=C%14C/%13=C(C#N)/C#N)=O)=CC%12=C%11OCC)=C7SC5=C4OCC
A_411,S=C(N(C/1=O)CC)SC1=C/C2=C3SC(C(OCCCCCCCC)=O)=CC3=C(S2)C4=CC(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(S4)C(C=C8C9(C%10=CC=C(CCCCCC)C=C%10)C%11=CC=C(CCCCCC)C=C%11)=C5C=C8C(S%12)=C9C=C%12C%13=C%14C=C(C(OCCCCCCCC)=O)SC%14=C(/C=C%15SC(N(C\%15=O)CC)=S)S%13
A_412,c12cc(c(cc1C(=O)/C(=C\c1sc3c(c1)[Si](c1c3sc3c1sc1c3[Si](c3c1sc(c3)/C=C\1/C(=C(C#N)C#N)c3c(C1=O)cc(c(c3)F)F)(CCCCCCCC)CCCCCCCC)(CCCCCCCC)CCCCCCCC)/C2=C(C#N)C#N)F)F
A_413,O=C(C(C=CC=C1)=C1C/2=C(C#N)\C#N)C2=C/C(SC3C4=CC=C5C6=C4C7=C8C(C=CC=C8)=C6C9=C(C5(C%10=CC=C(C=C%10)CCCCCC)C%11=CC=C(C=C%11)CCCCCC)C=C(/C=C%12C(C(C=CC=C%13)=C%13C\%12=C(C#N)\C#N)=O)S9)=CC3C7(C(C=C%14)=CC=C%14CCCCCC)C%15=CC=C(C=C%15)CCCCCC
A_414,CCCCCCCCC1(C2=C(C3=C1C=C(C4=C3)C5=C(C4(CCCCCCCC)CCCCCCCC)C=C(C6=CC=C(C7=NSN=C67)/C=C8SC(N(C\8=O)CC)=S)S5)SC(C9=CC=C(/C=C%10SC(N(C\%10=O)CC)=S)C%11=NSN=C9%11)=C2)CCCCCCCC
A_415,O=C(N(C)C(C(C#N)=C/1C)=O)C1=C/C2=CC(CCCCCC)=C(S2)C3=CC(CCCCCC)=C(S3)C4=CC(N5C(CCCCCCCC)CCCCCCCC)=C(C6=C5C=C(C7=C(CCCCCC)C=C(C8=C(CCCCCC)C=C(/C=C9C(N(C(C(C#N)=C\9C)=O)CCCC)=O)S8)S7)S6)S4
A_416,O=C(C1=CC=CC=C1C/2=C(C#N)\C#N)C2=C/C3=CC(OCC(CC)CCCC)=C(C4=CC5=C(C6=CC7=C(C8=C(C7(C9=CC=C(C=C9)CCCCCC)C%10=CC=C(C=C%10)CCCCCC)C=C(C%11=C(OCC(CC)CCCC)C=C(/C=C%12C(C%13=CC=CC=C%13C\%12=C(C#N)\C#N)=O)S%11)S8)C=C6C5(C%14=CC=C(C=C%14)CCCCCC)C%15=CC=C(C=C%15)CCCCCC)S4)S3
A_417,c1ccc2c(c1)C(=C(C#N)C#N)/C(=C/c1ccc(s1)c1ccc3c(c1)C(c1c3ccc(c1)c1ccc(s1)/C=C/1\C(=O)c3c(C1=C(C#N)C#N)cccc3)(CCCCCCCC)CCCCCCCC)/C2=O
A_418,O=C(C1=C(C=CC=C1)C/2=C(C#N)\C#N)C2=C/C3=CC4=C(C(C=C(C(CCCCCCCC)(CCCCCCCC)C5=C6C=C7C(C8=CC(C(CCCCCCCC)(CCCCCCCC)C9=C%10SC(/C=C%11C(C%12=C(C=CC=C%12)C\%11=C(C#N)\C#N)=O)=C9)=C%10C=C8C7(CCCCCCCC)CCCCCCCC)=C5)C6=C%13)=C%13C4(CCCCCCCC)CCCCCCCC)S3
A_419,O=C(C(C=CC=C1)=C1C/2=C(C#N)/C#N)C2=C/C3=CC4=C(S3)C5=CC6=C(C=C5C4(CCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCC)C7=C(C=C(S7)/C=C8C(C(C=CC=C9)=C9C\8=C(C#N)/C#N)=O)C6(CCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCC
A_420,N#C/C(C#N)=C1C2=CC(F)=C(F)C=C2C(C\1=C/C3=CC(C(C4=CC=C(CCCCCC)C=C4)(C(C=C5C6=C7C=C(/C=C8/C(C(C(C8=O)=C9)=CC(F)=C9F)=C(C#N)/C#N)S6)=C%10C=C5C7(C%11=CC=C(CCCCCC)C=C%11)C%12=CC=C(CCCCCC)C=C%12)C%13=CC=C(CCCCCC)C=C%13)=C%10S3)=O
A_421,O=C(/C(SC1=S)=C\C2=CC=C(C3=NSN=C23)C4=CC=C(S4)C5=CC=C6C(C(C7=CC=C(C=C7)CCCCCC)(C8=C6SC(C9=CC=C(C%10=NSN=C9%10)/C=C%11SC(N(C/%11=O)CCCCCC)=S)=C8)C%12=CC=C(C=C%12)CCCCCC)=C5)N1CCCCCC
A_422,O=C(C1=CC(F)=C(C=C1C/2=C(C#N)/C#N)F)C2=C/C3=CC(O4)=C(S3)C5=CC(C(C6=CC=C(CCCCCC)C=C6)(OC7=C8SC(/C=C9C(C%10=CC(F)=C(C=C%10C\9=C(C#N)/C#N)F)=O)=C7)C%11=CC=C(CCCCCC)C=C%11)=C8C=C5C4(C%12=CC=C(CCCCCC)C=C%12)C%13=CC=C(CCCCCC)C=C%13
A_423,C(=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2)\c1ccc(s1)c1ccc2c(c1)C(c1c2sc(c1)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2)(CCCCCC)CCCCCC
A_424,O=C(C1=C(C=CC=C1)C/2=C(C#N)/C#N)C2=C/C3=CC4=C(S3)C5=CC6=C(C=C5C4(C7=CC=C(CCCCCC)C=C7)C8=CC=C(CCCCCC)C=C8)C9=CC(C(C%10=CC=C(CCCCCC)C=C%10)(C%11=C%12SC(/C=C%13C(C(C=CC=C%14)=C%14C\%13=C(C#N)/C#N)=O)=C%11)C%15=CC=C(CCCCCC)C=C%15)=C%12C=C9N6CCCCCCCCCCCCCCCC
A_425,O=C(C(C=CC=C1)=C1C/2=C(C#N)\C#N)C2=C/C3=CC(C4(C(C=C5)=CC=C5CCCCCC)C6=CC=C(C=C6)CCCCCC)=C(C7=CC=C8C9=C7C4=CC=C9C%10=C(C8(C%11=CC=C(C=C%11)CCCCCC)C%12=CC=C(C=C%12)CCCCCC)C=C(/C=C%13C(C(C=CC=C%14)=C%14C\%13=C(C#N)\C#N)=O)S%10)S3
A_426,O=C(C(C=C(C(F)=C1)F)=C1C/2=C(C#N)\C#N)C2=C/C3=CC(CC(CCCC)CC)=C(S3)C4=CC(C=C5C6(CCCCCCCC)CCCCCCCC)=C(C=C5C7=CC8=C(C=C76)C=C(C9=C(CC(CCCC)CC)C=C(/C=C%10C(C(C=C(C(F)=C%11)F)=C%11C\%10=C(C#N)\C#N)=O)S9)S8)S4
A_427,O=C(N(C(N(C/1=O)CC)=O)CC)C1=C\C(S2)=CC=C2C3=CC=C(C(C=C4)=C5C=C4C6=CC=C(S6)/C=C7C(N(C(N(C\7=O)CC)=O)CC)=O)C(C5(CCCCCCCC)CCCCCCCC)=C3
A_428,c1c(cc2c(c1)C1C(=C2C2=c3c(=C4C2=CC(C=C4)c2ccc(c4n(c(=O)c5c4c(=O)n(c5c4sccc4)C[C@@H](CCCC)CC)C[C@H](CCCC)CC)s2)ccc(c3)c2ccc(s2)c2n(c(=O)c3c2c(=O)n(c3c2sccc2)C[C@H](CC)CCCC)C[C@H](CCCC)CC)C=C(C=C1)c1ccc(s1)c1n(c(=O)c2c1c(=O)n(c2c1sccc1)C[C@@H](CCCC)CC)C[C@@H](CC)CCCC)c1ccc(s1)c1n(c(=O)c2c1c(=O)n(c2c1sccc1)C[C@H](CC)CCCC)C[C@H](CCCC)CC
A_429,N#C/C(C#N)=C/C1=CC=C(C2=CC=C3C4=CC=C(C5=CC=C(/C=C(C#N)/C#N)C6=NSN=C56)C=C4N(C(CCCCCCCC)CCCCCCCC)C3=C2)C7=NSN=C17
A_430,S=C(N(C/1=O)CC)SC1=C\C(C2=NN(CCCCCCCC)N=C32)=CC=C3C4=CC(C5(C(C=C6)=CC=C6CCCCCC)C7=CC=C(C=C7)CCCCCC)=C(C8=CC9=C(C%10=C(C9(C%11=CC=C(C=C%11)CCCCCC)C%12=CC=C(C=C%12)CCCCCC)C=C(C%13=CC=C(C%14=NN(N=C%13%14)CCCCCCCC)/C=C%15SC(N(C/%15=O)C#C)=S)S%10)C=C85)S4
A_431,CCCCCCOC(C=C1)=CC=C1C2(C3=CC=C(C=C3)OCCCCCC)C4=C(C=C5C(C(CC6)CCC6OCCCCCC)(C(C=C7)=CC=C7OCCCCCC)C8=C(SC(/C=C9C(C(C=CC=C%10)=C%10C\9=C(C#N)\C#N)=O)=C8)C5=C4)C(S%11)=C2C=C%11/C=C(C(C%12=C%13C=CC=C%12)=O)/C%13=C(C#N)/C#N
A_432,N#C/C(C#N)=C/C(C1=NSN=C21)=CC=C2C3=CC=C(C4=CC=C(C=C45)C6=CC=C(C7=NSN=C67)/C=C(C#N)\C#N)C(C5(CCCCCCCC)CCCCCCCC)=C3
A_433,S=C(N(C/1=O)CC)SC1=C\C(S2)=CN=C2C3=CC(C4(C5=CC=C(CCCCCC)C=C5)C6=CC=C(CCCCCC)C=C6)=C(C(C=C7C8(C9=CC=C(CCCCCC)C=C9)C%10=CC=C(CCCCCC)C=C%10)=C4C=C7C%11=C8C=C(C%12=NC=C(S%12)/C=C%13SC(N(C/%13=O)CC)=S)S%11)S3
A_434,N#C/C(C#N)=C/C(C1=NSN=C21)=CC=C2C3=CC(C4(CCCCCCCC)CCCCCCCC)=C(C5=C4C=C(C6=CC=C(C7=NSN=C67)/C=C(C#N)\C#N)S5)S3
A_435,O=C(C1=C(N(C(C1=C2C3=CC=CS3)=O)CCCCCCCCCC)C4=CC=C(S4)C(/C(C5=CC=C(C=C5)N6C7=C(C=CC=C7)C8=C6C=CC=C8)=C(C#N)\C#N)=C(C#N)\C#N)N2CCCCCCCCCC
A_436,S1/C(=C/c2c3c(c(cc2)c2sc4c(c2)C(c2c4cc4c(c2)c2c(C4(CCCCCCCC)CCCCCCCC)cc(s2)c2ccc(c4c2nc(c(n4)c2ccccc2)c2ccccc2)/C=C/2\C(=O)N(C(=S)S2)CC)(CCCCCCCC)CCCCCCCC)nc(c(n3)c2ccccc2)c2ccccc2)/C(=O)N(C1=S)CC
A_437,[S]=C(N(C/1=O)CCCCCCCC)SC1=C/C(S2)=C(CCCCCCCC)C=C2C3=CC=C(C4=CC=C(C=C45)C6=CC(CCCCCCCC)=C(S6)/C=C7SC(N(C\7=O)CCCCCCCC)=[S])C(C85C(C=C(C=C9)C%10=CC(CCCCCCCC)=C(S%10)/C=C%11SC(N(C\%11=O)CCCCCCCC)=[S])=C9C(C=C%12)=C8C=C%12C%13=CC(CCCCCCCC)=C(S%13)/C=C%14SC(N(C\%14=O)CCCCCCCC)=[S])=C3
A_438,O=C(C(C=C(C([H])=C1)[H])=C1C/2=C(C#N)\C#N)C2=C/C3=CC(C4(C5=CC=C(C=C5)CCCCCC)C(C=C6)=CC=C6CCCCCC)=C(C(C=C7C8(C(C=C9)=CC=C9CCCCCC)C(C=C%10)=CC=C%10CCCCCC)=C4C=C7C%11=C8C=C(/C=C%12C(C(C=C(C([H])=C%13)[H])=C%13C\%12=C(C#N)\C#N)=O)S%11)S3
A_439,FC1=C(/C=C(C#N)/C#N)SC(C(SC(C(SC(C2=C(CCCCCCCC)C(F)=C(C3=C(CCCCCCCC)C(F)=C(/C=C(C#N)\C#N)S3)S2)=C4F)=C4F)=C5CCCCCCCC)=C5F)=C1CCCCCCCC
A_440,O=C(N(C/1=O)CC)SC1=C\C(C2=NN(CCCCCCCC)N=C32)=CC=C3C4=CC(C5(C(C=C6)=CC=C6CCCCCC)C7=CC=C(C=C7)CCCCCC)=C(C8=CC9=C(C%10=C(C9(C%11=CC=C(C=C%11)CCCCCC)C%12=CC=C(C=C%12)CCCCCC)C=C(C%13=CC=C(C%14=NN(N=C%13%14)CCCCCCCC)/C=C%15SC(N(C/%15=O)C#C)=O)S%10)C=C85)S4
A_441,O=C1C(/C(C2=CC(F)=C(F)C=C21)=C(C#N)\C#N)=C\C3=CC4=C(C5=C(S4)C6=C(C5(C7=CC=C(CCCCCC)C=C7)C8=CC=C(CCCCCC)C=C8)C9=C(S6)C%10=CC%11=C(C=C%10C9(C%12=CC=C(CCCCCC)C=C%12)C%13=CC=C(CCCCCC)C=C%13)C(S%14)=C(C%11(C%15=CC=C(CCCCCC)C=C%15)C%16=CC=C(CCCCCC)C=C%16)C%17=C%14C%18=C(C%19=C(S%18)C=C(/C=C%20/C(C(C(C%20=O)=C%21)=CC(F)=C%21F)=C(C#N)/C#N)S%19)C%17(C%22=CC=C(CCCCCC)C=C%22)C%23=CC=C(CCCCCC)C=C%23)S3
A_442,O=C(/C(S/1)=C/C(S2)=C(CCCCCCCC)C=C2C3=CC=C(C4=CC=C(C=C45)C6=CC(CCCCCCCC)=C(S6)/C=C7S/C(N(C\7=O)CCCCCCCC)=C(C#N)\C#N)C(C85C(C=C(C=C9)C%10=CC(CCCCCCCC)=C(S%10)/C=C%11S/C(N(C\%11=O)CCCCCCCC)=C(C#N)/C#N)=C9C(C=C%12)=C8C=C%12C%13=CC(CCCCCCCC)=C(S%13)/C=C%14S/C(N(C\%14=O)CCCCCCCC)=C(C#N)\C#N)=C3)N(CCCCCCCC)C1=C(C#N)/C#N
A_443,c1ccc2c(c1)C(=C(C2=O)[CH]c1sc2c(c1)n(c1c2sc2c1C(c1c2cc2c(c1)c1c(C2(c2ccc(cc2)CCCCCC)c2ccc(cc2)CCCCCC)c2c(s1)c1c(n2CCCCCCCC)cc(s1)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)CCCCCCCC)[C](C#N)C#N
A_444,O=C(C(C=CC(F)=C1)=C1C/2=C(C#N)/C#N)C2=C/C3=CC(N4CC(CCCC)CC)=C(S3)C5=C4C6=C(OCCCCCC)C(S7)=C(C(OCCCCCC)=C6S5)C8=C7C(S9)=C(N8CC(CC)CCCC)C=C9/C=C(C%10=O)/C(C%11=C%10C=CC(F)=C%11)=C(C#N)/C#N
A_445,[H]C(C=C1C(C(OCCCCCCCCCCCCCCCC)=C2)=CC(OCCCCCCCCCCCCCCCC)=C2C3=CC([H])=C(S3)C=O)=C(S1)C=O
A_446,S1/C(=C\c2c3c(c(cc2)c2sc4c(c2)C(c2c4cc4c(c2)c2c(C4(c4ccc(cc4)CCCCCC)c4ccc(cc4)CCCCCC)cc(s2)c2ccc(c4c2nc(c(n4)c2ccccc2)c2ccccc2)/C=C/2\C(=O)N(C(=S)S2)CC)(c2ccc(cc2)CCCCCC)c2ccc(cc2)CCCCCC)nc(c(n3)c2ccccc2)c2ccccc2)/C(=O)N(C1=S)CC
A_447,O=C(C1=CC=CC=C1C/2=C(C#N)\C#N)C2=C/C(S3)=CC4=C3C=C(C5=CC(OC6(C7=CC=C(CCCCCC)C=C7)C8=CC=C(CCCCCC)C=C8)=C(S5)C(C=C9%10)=C6C=C9C%11=C(C=C(C%12=CC%13=C(C=C(/C=C%14C(C%15=CC=CC=C%15C\%14=C(C#N)/C#N)=O)S%13)S%12)S%11)OC%10(C%16=CC=C(C=C%16)CCCCCC)C%17=CC=C(CCCCCC)C=C%17)S4
A_448,S=C(N(C/1=O)CCCCCC)SC1=C/C(S2)=CC=C2C(C=C3)=CC4=C3C(C=CC(C5=CC=C(/C=C6SC(N(C\6=O)CCCCCC)=S)S5)=C7)=C7C4(C8=C9C=CC(C%10=CC=C(/C=C%11SC(N(C\%11=O)CCCCCC)=S)S%10)=C8)C%12=C9C=CC(C%13=CC=C(S%13)/C=C%14SC(N(C\%14=O)CCCCCC)=S)=C%12
A_449,O=C(C(C=C([H])C([H])=C1)=C1C/2=C(C#N)/C#N)C2=C/C3=CC4=C(S3)C5=C(N4CC(CCCCCC)CCCC)C6=C(S5)C(C(C(C7=CC=C(C=C7)CCCCCC)6C8=CC=C(C=C8)CCCCCC)=C9)=CC%10=C9C%11=C(C(C%12=CC=C(CCCCCC)C=C%12)%10C%13=CC=C(CCCCCC)C=C%13)C(N%14CC(CCCCCC)CCCC)=C(S%11)C(S%15)=C%14C=C%15/C=C(C(C%16=C%17C=C([H])C([H])=C%16)=O)/C%17=C(C#N)/C#N
A_450,O=C(C1=CC=CC2=C1C(C3=O)=CC=C2C#CC#CC4=CC=C5C6=C4C=CC=C6C(N(C5=O)CCCCCCCC)=O)N3CCCCCCCC
A_451,O=C(C1=C(F)C=CC=C1C/2=C(C#N)\C#N)C2=C/C3=CC(OCC(CC)CCCC)=C(C4=CC5=C(S4)C(C(C6=CC=C(C=C6)CCCCCC)(C7=C8C=C9C(C%10=C(C9(C%11=CC=C(C=C%11)CCCCCC)C%12=CC=C(C=C%12)CCCCCC)C%13=C(C=C(S%13)C%14=C(OCC(CCCC)CC)C=C(/C=C%15C(C%16=C(F)C=CC=C%16C\%15=C(C#N)\C#N)=O)S%14)S%10)=C7)C%17=CC=C(C=C%17)CCCCCC)=C8S5)S3
A_452,O=C(C(C=CC=C1)=C1C/2=C(C#N)\C#N)C2=C/C3=CC4=C(S3)C5=C(C=C6C(SC7=C8CC9C7C(C%10=CC=C(C=C%10)CCCCCC)(C(C=C%11C%12=C%13C=C(S%12)/C=C%14C(C(C=CC=C%15)=C%15C\%14=C(C#N)\C#N)=O)=C9C=C%11C%13(C%16=CC=C(C=C%16)CCCCCC)C%17=CC=C(C=C%17)CCCCCC)C%18=CC=C(C=C%18)CCCCCC)=C8C(C%19=CC=C(C=C%19)CCCCCC)(C%20=CC=C(C=C%20)CCCCCC)C6=C5)C(C%21=CC=C(C=C%21)CCCCCC)4C%22=CC=C(CCCCCC)C=C%22
A_453,S=C(N(C/1=O)CC)SC1=C\C(S2)=CN=C2C3=CC(C4(CCCCCC)CCCCCC)=C(C(C=C5C6(CCCCCC)CCCCCC)=C4C=C5C7=C6C=C(C8=NC=C(S8)/C=C9SC(N(C/9=O)CC)=S)S7)S3
A_454,n1(c(=C(C#N)C#N)s/c(=C\c2c3c(c(cc2)c2ccc4c(c2)C(c2c4ccc(c2)c2c4c(c(cc2)/C=c/2\sc(=C(C#N)C#N)n(c2=O)CC)nsn4)(CCCCCCCC)CCCCCCCC)nsn3)/c1=O)CC
A_455,S=C(S/C1=C/C2=CC=C(C3=CC4=C(C5=C(C46C7=C(C8=C6C=CC=C8)C=CC=C7)C=C(C9=CC=C(/C=C%10SC(N(CC)C/%10=O)=S)C%11=NN(CCCCCCCC)N=C9%11)C=C5)C=C3)C%12=NN(CCCCCCCC)N=C2%12)N(CC)C1=O
A_456,CCOC1=C2C(N(C(CC)CCCC)C3=C4C5=NSN=C5C6=C3N(C(CC)CCCC)C7=C6SC8=C7C(OCC)=C9SC(C%10=C(CCCCCCCC)C=C(/C=C%11C(C%12=CC(F)=C(F)C=C%12C\%11=C(C#N)/C#N)=O)S%10)=CC9=C8OC)=C4SC2=C(OCC)C%13=C1SC(C%14=C(CCCCCCCC)C=C(/C=C%15C(C%16=CC(F)=C(F)C=C%16C/%15=C(C#N)\C#N)=O)S%14)=C%13
A_457,O=C(C(C=CC=C1)=C1C/2=O)C2=C\C(S3)=CC=C3C(C=C4)=CC5=C4C(C=CC(C6=CC=C(S6)/C=C7C(C(C=CC=C8)=C8C\7=O)=O)=C9)=C9[Si](CCCCCCCC)5CCCCCCCC
A_458,O=C1C2=C(C=CC=C2)C(/C1=C/C3=CC(S4)=C(S3)C5=C4C6=CC(C7(C8=CC=C(CCCCCC)C=C8)C9=CC=C(CCCCCC)C=C9)=C(C=C6C5(C%10=CC=C(CCCCCC)C=C%10)C%11=CC=C(CCCCCC)C=C%11)C%12=C7C(S%13)=C(S%12)C=C%13/C=C(/C%14=C(C%15=CC(F)=CC(F)=C%15)/C#N)C(C%16=C%14C=CC=C%16)=O)=C(C#N)/C%17=CC(F)=CC(F)=C%17
A_459,O=C(C1=CSC=C1C/2=C(C#N)\C#N)C2=C/C(O3)=CC=C3C(C=C4)=CC5=C4C(C=CC(C6=CC=C(O6)/C=C7C(C8=CSC=C8C\7=C(C#N)\C#N)=O)=C9)=C9N5C(CCCCCCCC)CCCCCCCC
A_460,O=C(C(S/1)CC2=CC=C(C3=CC4=C(C(C(C4(C5=CC=C(CCCCCC)C=C5)C6=CC=C(CCCCCC)C=C6)=C7)=CC(C8(C9=CC=C(CCCCCC)C=C9)C%10=CC=C(CCCCCC)C=C%10)=C7C%11=C8C=C(S%11)C%12=CC=C(CC%13S/C(N(CC)C%13=O)=C(C#N)/C#N)C%14=NSN=C%12%14)S3)C%15=NSN=C2%15)N(CC)C1=C(C#N)/C#N
A_461,[H]C(C(/C=C(C1=CC=C(S1)C2=CC=C3C4=C(C(N(C3=O)CC(CC)CCCC)=O)C=CC=C24)\C#N)=C5)=CC(/C=C(C6=CC=C(S6)C7=CC=C8C9=C(C(N(C8=O)CC(CCCC)CC)=O)C=CC=C79)\C#N)=C5[H]
A_462,CCOC1=C2C(N(C(CC)CCCC)C3=C4C5=NSN=C5C6=C3N(C(CC)CCCC)C7=C6SC8=C7C(OCC)=C9SC(/C=C%10C(N(CC)/C(S/%10)=C(C#N)/C#N)=C)=CC9=C8OCC)=C4SC2=C(OCC)C%11=C1SC(/C=C%12S/C(N(CC)C/%12=C)=C(C#N)/C#N)=C%11
A_463,O=C(N1CCCCCCCC)C(C(C2=CC=CS2)=C3C4=CC=C5C(C=C6)=CC=C6C=O)=C(C(C7=CC=CS7)=C3C8=C4C5=CC=C8)C1=O
A_464,O=C(C1=C(C=CC=C1)C/2=C(C#N)/C#N)C2=C/C3=CC4=C(S3)C5=CC6=C(C=C5C4(C7=CC=C(CCCCCC)C=C7)C8=CC=C(CCCCCC)C=C8)C9=CC(C(C%10=CC=C(CCCCCC)C=C%10)(C%11=C%12SC(/C=C%13C(C(C=CC=C%14)=C%14C\%13=C(C#N)/C#N)=O)=C%11)C%15=CC=C(CCCCCC)C=C%15)=C%12C=C9N6CCCCCCCC
A_465,O=C(C(C=C(F)C(F)=C1)=C1C/2=C(C#N)/C#N)C2=C/C3=C4C(OCCO4)=C(S3)C5=CC(C6(C7=CC=C(C=C7)CCCCCC)C8=CC=C(CCCCCC)C=C8)=C(S5)C(C=C9%10)=C6C=C9C%11=C(C(SC=C%12)=C%12S%11)C%10(C%13=CC=C(CCCCCC)C=C%13)C%14=CC=C(CCCCCC)C=C%14
A_466,O=C(C1=CC=CC=C1C/2=C(C#N)/C#N)C2=C/C3=CC4=C(S3)C5=CC(OC6(CCCCCCCC)CCCCCCCC)=C(C7=C6C=C(/C=C8C(C9=CC=CC=C9C\8=C(C#N)/C#N)=O)S7)C=C5OC4(CCCCCCCC)CCCCCCCC
A_467,N#C/C(C#N)=C/C(C1=NN(N=C21)CCCCCCCC)=CC=C2C(C=C3)=CC4=C3C(C=CC(C5=CC=C(C6=NN(N=C56)CCCCCCCC)/C=C(C#N)/C#N)=C7)=C7C48C(C=CC=C9)=C9C%10=C8C=CC=C%10
